"","FACILITYID","STATE","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","Missing_LST"
"22",10000655,"IL",32.0921945588676,31.3691425464948,-15.5669207434489,33.9130451809791,33.4895603183795,33.9827610621884,34.4200553370194,31.7184757067254,20.2957410810528,38.8763218268621,35.5997641865888,NA,45.6176604415903,37.9645541543592,33.3784582848205,38.5348855741347,40.5780851393206,39.1621896645036,33.4003660367694,34.3206976861575,38.8059677497567,42.2143217709656,42.8470474863601,36.7718594274658,38.199379417936,34.0669710426415,37.3479888208829,38.2888141946946,41.7388081990282,37.9999595770494,40.5653418858084,31.8972274759677,37.2614545833771,36.4630493288659,1
"23",10000657,"IL",39.3916736900509,41.9059019359322,7.09645359440002,35.3300723869492,38.6255814740509,40.4343913130581,39.7486594875593,39.3467357387797,36.6863359641526,42.1192013728281,40.894602381261,45.5027279922627,47.1534856139788,41.9715407191159,42.435635816,42.0018592151538,43.2023669794442,43.0290198125472,44.0984774418983,42.571101700578,43.7541313526913,45.2951019536109,45.7805849209797,38.4002060538712,42.8273060565182,41.267332280517,46.4994760739298,44.6501486285908,46.1792619461719,42.1703172067386,44.2305042791091,42.2548920770509,41.0362431024221,41.0667495424322,0
"24",10000658,"IL",28.3664814006906,32.4352364177344,-0.697816058252944,27.5150651124918,39.3468775410598,37.7284541815716,36.6326446487764,36.5762294148412,39.0820455143142,37.4361701407303,36.8566808170899,45.6300251968099,44.6197969183902,39.5836186120064,38.6495001546259,39.7123172347188,38.1889629961819,38.4836909195502,36.6978441626549,31.8411057202157,38.0298020218233,42.2823221305526,44.2547700612139,42.2293247348165,38.3008803544438,39.9416752721986,36.3439310924596,40.5503271203289,39.611867818455,39.1941699683593,42.123221491035,40.1205152246935,41.0915098968172,40.2100333568352,0
"25",10000659,"IL",27.3352461674502,30.6910268796158,1.15585541237895,28.2588007057458,38.9600730308589,37.4561389766968,36.3981398821694,36.7091243824471,36.8848378497761,36.8250386937477,35.6964021455876,44.9213171935312,43.9643599749774,37.9590899666037,37.567167012469,40.0827235955726,38.5007677983628,38.4880824481262,35.5236415004519,31.6547183030147,37.0830015619652,42.9081651763233,44.1091563508204,39.9559472242796,36.4247296193326,39.3452098167727,35.2759248694076,39.3527718339473,38.4087918988333,38.77033021793,41.3184747712518,36.6664850690318,39.2431635137756,40.3464913535402,0
"26",10000660,"IL",32.4608124548778,34.0770932218014,33.7684702396692,NA,39.8784519746649,32.1860649759747,31.0495321592055,30.3839344358241,35.5298178283904,28.2273276100086,31.4012993272524,37.1597715625194,36.7116526915919,35.8484156743537,35.8376503078341,36.2579424374405,33.1280499704267,35.5515442421369,32.8591018231462,24.8091944080254,37.3201941035646,39.4242972630747,38.7107321767286,36.4574335399185,31.6329145876429,34.5751665613727,33.2833101167733,33.8249501741297,36.1183507221974,37.1728308561878,35.3316258273412,35.7578723091119,33.9088898191963,36.5259557882536,1
"27",10000662,"IL",29.6036919968174,30.5845214977354,28.4595486547299,28.9997362751632,NA,32.7462901968822,31.8839940052823,32.1423033237809,32.4011609030182,36.3454080020455,34.1355441388678,35.228767407414,39.4353678882083,34.6039151053146,40.9026026056743,33.5481518252369,35.9727928354703,37.4346708263937,33.7228780108454,30.7041780043538,36.3370627773469,33.1679398291877,41.2151328331815,36.3023390503231,31.6970440378242,34.8460694987908,37.2676487716787,33.9806354863404,36.9858772360446,35.7880150629673,37.4988119676358,34.1284988571936,35.952165243433,32.807519985521,1
"28",10000664,"IL",32.3192780064927,36.9431097755548,-4.01895186916458,30.7855725507008,33.3277898176934,32.6886597662526,32.694344001511,31.2567417157299,32.4382805407518,31.4553416349008,31.313410319488,40.5294946800511,40.8194343830964,33.5754907876013,34.1061116732975,35.7633855886653,34.4633912332488,36.5488969308699,32.548048051665,31.1749305313672,35.1930744714317,35.4924017237071,40.4939718652113,33.4896870549292,33.8098416964376,33.8321972232618,35.6571213685596,34.3990778375835,34.4909063667589,35.4103357852183,35.7153827209122,33.9832233094797,34.6511227401975,35.0054355758053,0
"29",10000665,"IL",33.5866849364921,37.2720388614749,2.79208152153256,34.5456012057784,33.7430521816484,34.3303843974607,33.1308382150428,31.5821049784784,32.7447099216799,33.8376178473788,30.966535823136,41.5397689853479,41.7000701733872,35.9688551646221,37.4779078041801,37.5377490546135,36.2697702895325,38.7289374636158,35.9195471849427,33.8627267407707,38.0581753716148,38.5416457699748,42.361286129294,36.1467485103928,35.4668423829014,35.1382950423945,37.0398471987106,37.1189700904924,38.1345061834262,38.2129263603663,38.350230574683,36.4171144183658,36.9852638110766,37.4716065428139,0
"30",10000667,"IL",32.8603498092138,33.7893556703856,31.6352716279735,NA,34.1529647616981,31.6362110737665,31.7626515011572,34.2848203886963,35.4537558503768,31.0345715675876,31.5645980215716,37.6872904350134,38.3292435714363,33.7131737692715,35.9159993245604,34.0857630397623,33.4776920140196,39.0972509020562,32.4492173571852,30.1957585531664,37.508569876913,39.6953830141445,38.2083412822362,34.4165367070165,32.8252050282976,34.7746783611949,35.6351158661392,35.1486803740532,39.2640284717653,37.9751607386154,35.1606005219832,36.6587154151677,33.4491281493845,34.6267040049296,1
"31",10000669,"IL",34.6850657603445,34.7817006689835,-17.2992771277839,36.6246302704522,32.6968170979417,35.4728475195319,33.5003859915004,NA,35.4065761302409,37.3540710278153,34.6448679293903,NA,48.4701960816272,36.6526421273525,38.4614876455854,38.6773322083291,39.0328131092883,42.5522835575858,37.0277376871217,34.7671525080065,38.2683589697079,42.8612974669118,43.5103786061531,35.8789618689638,37.7285106003001,31.123726924907,39.2531271372992,38.5432727469096,38.6840017307437,38.910728808327,38.6391285367181,36.3053583925704,36.7025126740425,37.3352968243963,2
"32",10000671,"IL",33.1989746343789,32.7103571563576,-25.1916813500458,NA,33.1336515396968,32.953812452167,34.6254975556232,31.5677807263812,34.6537901935539,31.6221312809613,34.0961549598963,41.7751213183816,37.7231449259698,35.4961453553918,35.5861385284216,35.5965093115128,33.3473291001792,39.2510312516426,32.7166721965562,27.7184528404778,36.6922056865745,39.8069263024085,38.9428620002806,31.1505947206238,33.1590012876564,34.9691924138386,31.103114724474,36.9784203894038,33.4868018319423,36.1762218201827,34.5275249222815,36.540415191855,33.3733792243644,31.6049438967044,1
"33",10000672,"IL",36.8766147060348,29.3604636248824,14.5881206738648,30.259229193954,35.8514010322543,31.4917545916622,27.2643976879325,34.847641049599,32.7818951827405,34.4872354045732,29.8790996652035,35.9194294307721,37.7890286526375,34.3716919202451,35.8296559724507,34.9121561106722,34.3138591483872,36.7210554803721,32.4475002638592,26.980950311394,35.0973324701121,37.4429558768216,35.3463073470746,35.2090437240891,31.9835402201619,35.3341644647117,37.1815173631045,36.6546866518545,37.2050435443822,36.4300557174037,35.0646281114875,35.944630401937,35.678620991407,34.7025899082663,0
"34",10000673,"IL",37.0012149577661,36.0926704346123,-15.3837469807328,38.3019572925047,31.9035722374796,32.3358145991928,33.7557698418222,32.9743595991905,29.9581596170316,36.7702935692401,32.8581505793729,34.7760937966445,41.2780104785211,33.9296107682081,32.7845313237717,38.1711393532618,37.3598400832567,38.8724677668056,31.9316270927328,33.0604266628176,36.4396645273763,38.434240652674,39.9339931255322,36.5681699633151,37.1593905878769,30.9272918231068,35.11986939735,37.7403114691971,32.2091227709073,36.2153431705756,35.2127224673099,34.878591419019,32.6629677335807,34.5877990632337,0
"35",10000674,"IL",37.4514470737176,37.4433674641622,20.3247635002443,39.8079991937256,36.2373669790876,35.8167792436737,32.8243337781951,34.4402066668149,27.5760508503657,37.5805802984968,33.793132154911,38.1311470129289,39.6189815659997,36.0100630313631,32.194513992195,37.4164335476095,37.8183098296925,39.9062871793598,35.4033779208518,36.2229138186252,38.6790247129629,41.4483417440057,45.6130435579125,38.8989593783742,39.3629899929676,33.7443951323248,39.5605647625952,37.7580114702344,37.658454027936,36.7807036056935,36.7960183714497,40.7252034504146,34.4085378659654,35.7750837352092,0
"36",10000676,"IL",35.5660266579616,35.0150752150769,2.62362947761541,28.0560302299231,33.7940222400385,33.1301787863077,29.5094027506923,32.4948735655769,29.165243537,34.084371826077,30.5805958695385,32.2408083497692,28.42223217125,32.9198262055385,32.1563539989615,35.4300403713846,34.5791011447077,37.9257519677308,32.6491488798077,29.106856744077,34.6089861360154,36.6535527870962,30.6568632118077,35.3224350699846,30.1659817580989,33.8897362331648,33.913459115989,35.0901797603462,34.3262860090165,27.3428940817308,33.6345302672981,33.8372685386242,33.2763079323125,32.1004383716314,0
"37",10000677,"IL",39.0768057950301,36.2606690436445,-44.0876706779486,42.9913621567598,32.6899305327606,35.313662169669,34.5236940499175,33.9399676922268,32.9395576331015,38.0374434919732,34.5834195749188,39.6536144194891,41.3654611455257,36.8367109676792,35.2434942640515,40.8413409331651,37.7617627695302,42.1166329219649,36.3307626638847,36.6841051802832,37.0936517374688,38.8325899065352,42.4812833116621,38.6792963099163,38.1548565414353,35.5910084884326,39.109749623566,39.2918206645056,36.5926600348503,37.7618197389535,37.3331789815897,39.4473347690554,33.480779339065,38.1841701316957,0
"38",10000678,"IL",27.6248610686302,32.8316984330482,28.8617043300436,33.7353644231582,34.9950072997992,33.4329339012426,33.8962698891244,32.5803047481267,31.6967024863041,34.4551969484889,31.0195385552635,35.1418035468382,42.0488818951803,35.3275453476935,33.3708049903203,34.8358824770694,36.4349958502464,37.4228495276037,32.9715661065964,35.1804440865709,34.5727753156405,32.9187813757267,44.2172504309461,37.3305238226934,35.2453357837967,35.0584465594405,37.0608802064855,33.339020272571,35.6818711424395,34.9384904949138,36.3445935966523,30.9631605215977,32.6805570180092,31.9693616830624,0
"39",10000679,"IL",37.533270009689,31.8743256902642,-3.50097781885418,44.7790212520488,37.287744094366,38.6086000834696,35.9575570237378,35.8120710355526,34.1230428834969,37.2190168948786,34.7241935339273,40.0051960151758,45.168681114028,39.5194821002701,35.5223464789841,44.3401705598194,40.0543628283569,43.3874359992797,38.0659134415011,38.2039330777337,38.3893439874859,44.4114754015283,51.7890171666912,41.2664698911205,39.7117717894638,33.3799424646381,40.5984199746148,41.4638473091117,37.9168981968238,37.9414202850103,38.5873491728401,41.6868593984767,35.6985318382544,39.0923216937934,0
"40",10000680,"IL",40.1053322183236,33.1007892284423,-0.65755848584709,42.1565442761907,37.5325856209862,39.0515070459812,35.054577766348,35.401102018034,34.1312880814818,37.6361977128274,34.3256769835302,39.8358589174686,46.4435411734261,38.9190940239258,35.8354147792575,44.782937987915,40.3173224486181,43.5094904527221,38.0971997910589,38.2376673624119,38.5127367103718,42.9353489284939,46.1350058489573,41.9033028680245,40.4973969458941,32.2814503261537,40.5860446693085,41.4220367086289,39.2179623823968,37.2857732713003,38.460634269921,40.2956287359525,35.5803816182219,36.6521553023441,0
"41",10000682,"IL",27.9490666452982,31.0917146632908,25.2419053548543,32.1406413172395,30.7241789245937,33.5604567133898,34.3737527389273,28.4425287834365,29.5595123864581,29.8161235564495,36.2716981825294,42.4976090400336,43.5700739760567,41.8793536937153,37.8871925274598,39.1449510660258,40.358902151302,44.138246075495,37.2774014185225,40.9638731772011,41.3029063256522,38.8375267828408,49.156810916944,41.1322450524939,39.5190047986999,43.8229296111943,40.7434947894199,38.8375396895356,41.534401833579,40.4458279655831,39.549400764758,35.9456029633538,35.6410501130942,36.4933599409505,0
"42",10000683,"IL",41.3963494628185,37.7376073638975,14.3312247106257,40.3890596256473,30.7287441195382,38.3389121489435,37.9080948483466,34.4508320460273,34.2619049478347,38.5652741915152,34.5626368375588,38.4466567327959,41.6086709534157,39.1072909905082,36.2911118435468,42.306965840178,37.0054517581745,43.0033630620763,36.3438666911983,37.58874792116,37.3147085329469,42.7160498345154,47.9707705170415,38.4245125990544,38.795544511016,34.5949322049282,41.5576166503533,40.9189689923638,39.4551364594176,38.2954948748113,36.9196944345582,39.7035603766065,34.3080222280514,34.7471045879174,0
"43",10000685,"IL",37.9925040710868,38.8866456456823,6.30618254398863,38.9012098795872,36.3998883047082,43.1280632008467,37.3950797977366,39.0808004694365,36.5731175942306,39.3971464513089,37.2146526626789,39.6898792682625,43.9848874720438,40.4066643465545,39.9080983211218,42.978501963765,40.2908770869043,41.8566254870481,41.5923715200409,39.9485848383027,42.1096502384498,46.4600475016878,47.8202755683503,43.0321984176219,43.4864289938495,39.263358832048,44.4415273120707,42.3016180379992,41.3687977489012,42.4558376379471,42.5584016997719,42.7445432113963,39.5520110560425,39.2200910486144,0
"44",10000687,"IL",42.4218492936326,39.2988042559057,-120.219753282365,41.3316140027658,34.8899502470657,39.1198309740229,37.4432037424682,35.8849714484519,38.4974100042076,41.8987595153666,37.7267022789368,38.9282068471755,42.2552293767536,42.876795193898,37.7335278983096,44.1433795053612,40.8371714207853,43.7493514113219,42.2893987979174,40.8758087273044,41.7057880294621,41.7223715702903,48.514861119686,44.0105610674302,35.927883690818,39.5123832557788,44.9537338763807,42.4558037586047,43.048372761261,41.173825508653,38.7846202423545,40.2672924309541,39.0793982205289,40.3696132326082,0
"45",10000688,"IL",47.5815321722623,35.2856078100643,-57.7876034527109,36.1601658160278,29.5839416088983,38.5629031023708,34.5698215976651,34.6144012777242,33.7344157214078,39.9885706255608,34.6419583435219,37.6052976503162,41.4534183663637,40.1327792799885,35.0544711220175,41.313003164825,38.1089527432647,41.6222276704302,37.0846350096356,32.7594406739012,36.3307661386474,35.5807439024646,47.2178690979621,43.0611474951383,34.8332655146064,34.8492410335793,39.9749926341644,39.220043225609,37.4725374029422,38.0090309642615,36.4292934957621,36.7623261650864,37.3380864611575,37.0809648710586,0
"46",10000689,"IL",36.9870678449918,34.1337458970049,-87.6890127182569,35.6347407773704,31.9481390353519,34.0145412840589,31.9567212760284,28.7492997232447,32.3678841207652,37.181650583198,31.4081408240835,31.4880066622914,40.0059109078167,37.5271208322218,32.2626908361975,36.9624560601664,34.9816034847468,38.5858321241473,37.9410065213748,36.2041914663339,34.1525191496432,33.5246135331942,39.9871591978001,38.6340332299018,34.6582293545677,33.2000291537046,39.1231734915008,38.3246324309853,36.8571137953429,34.6114634826007,32.1259367236715,34.7084545603001,35.8973268812929,33.3361328811314,0
"47",10000694,"IL",38.4747843846656,40.8328168373397,-50.3522698750884,40.7601041038098,35.7683180410884,38.283296544301,35.4536941667188,36.1536652303235,36.0773609104905,43.0150500964574,37.3146811328931,36.8471575818711,41.505578402855,42.8975603202047,36.4531893030696,40.0598651311155,40.1815662917187,41.7022859927571,40.0024313573427,38.7080125303524,42.9135797675326,39.3296689628396,46.0313295263616,43.1896393403101,38.3591064947596,40.4482038036951,42.5828546787833,42.7813975068437,39.8496937226598,40.5466483604821,40.2328339166808,40.362543301008,40.7022980774966,38.2510821278667,0
"48",10000695,"IL",35.2226277505823,39.7875420652112,-54.6392470846825,37.7173288338935,33.8997670521787,35.9533354958765,34.9516021068241,33.6583902590991,33.9035549918871,40.1716599983178,36.6984270877416,34.9554286774603,39.5149670084016,38.9382926295472,34.4270118267413,39.3258743277457,35.9127665352331,38.4674526713029,36.3736016141447,36.2977329436866,42.6521583488164,36.6517533207778,43.0325055918218,39.6423158485258,36.0454312475421,37.11063077337,36.7274108795161,38.2042603213579,37.9634671852858,35.9474971522779,34.0993341641912,36.8169093422581,35.7675092017348,36.1335837514404,0
