,FACILITYID,STATE,Year,Mean_LST,Mean_LST_F
13754,10000382,FL,1998,44.2859458475652,111.71470252561737
13755,10000384,FL,1998,42.3733444428528,108.27201999713503
13756,10000385,FL,1998,42.885673668082,109.1942126025476
13757,10000386,FL,1998,44.0605806580826,111.30904518454868
13758,10000387,FL,1998,45.6451656164629,114.16129810963322
13759,10000388,FL,1998,44.5436119913312,112.17850158439616
13760,10000391,FL,1998,41.751906437954,107.1534315883172
13761,10000392,FL,1998,44.6263441542938,112.32741947772884
13762,10000393,FL,1998,41.2289109288999,106.21203967201983
13763,10000394,FL,1998,41.11907483,106.01433469400001
13764,10000395,FL,1998,40.3983590082829,104.71704621490923
13765,10000396,FL,1998,38.3036880321708,100.94663845790744
13766,10000400,FL,1998,35.2864115161101,95.51554072899819
13767,10000402,FL,1998,40.7382150686313,105.32878712353634
13768,10000403,FL,1998,39.0387124921858,102.26968248593444
13769,10000405,FL,1998,35.9133495309051,96.64402915562918
13770,10000407,FL,1998,44.8862523556238,112.79525424012284
13771,10000409,FL,1998,39.6237800150322,103.32280402705797
13772,10000410,FL,1998,45.902419568,114.6243552224
13773,10000411,FL,1998,42.4087501553559,108.33575027964062
13774,10000412,FL,1998,43.6873468011987,110.63722424215766
13775,10000413,FL,1998,41.4329229045032,106.57926122810576
13776,10000414,FL,1998,41.0080874819233,105.81455746746194
13777,10000416,FL,1998,39.7424264376553,103.53636758777954
13778,10000417,FL,1998,40.6207463311889,105.11734339614001
13779,10000418,FL,1998,42.863236522512,109.1538257405216
13780,10000419,FL,1998,40.5276456307329,104.94976213531922
13781,10000420,FL,1998,41.1960856805717,106.15295422502906
13782,10000422,FL,1998,43.9457618721945,111.1023713699501
13783,10000424,FL,1998,45.7441366160317,114.33944590885707
13784,10000426,FL,1998,43.3022100329331,109.94397805927957
13785,10000428,FL,1998,41.4867507407251,106.67615133330519
13786,10000429,FL,1998,44.0940980290286,111.36937645225149
13787,10000430,FL,1998,40.7943101305187,105.42975823493367
13788,10000432,FL,1998,44.2393024598809,111.63074442778563
13789,10000433,FL,1998,44.250453094703,111.6508155704654
13790,10000437,FL,1998,45.721834994563,114.29930299021339
13791,10000438,FL,1998,40.7710771736654,105.38793891259772
13792,10000440,FL,1998,45.9285968073724,114.67147425327032
13793,10000441,FL,1998,47.4552092801287,117.41937670423167
13794,10000444,FL,1998,42.5253913537599,108.54570443676782
13795,10000445,FL,1998,36.6163609993065,97.90944979875171
13796,10000450,FL,1998,35.6270191468149,96.12863446426682
13797,10000453,FL,1998,42.5330899559173,108.55956192065113
13798,10000455,FL,1998,41.8604938900674,107.34888900212133
13799,10000456,FL,1998,42.3558852219864,108.24059339957552
13800,10000457,FL,1998,39.4812931174303,103.06632761137453
13801,10000460,FL,1998,,
13802,10000461,FL,1998,41.3117140368379,106.36108526630822
13803,10000465,FL,1998,45.4869701898971,113.87654634181479
13804,10000467,FL,1998,40.2370072685218,104.42661308333925
13805,10000473,FL,1998,42.4402266190475,108.3924079142855
13806,10000474,FL,1998,41.8925254655452,107.40654583798135
13807,10000479,FL,1998,41.0841753943541,105.95151570983738
13808,10000480,FL,1998,45.9587538823509,114.72575698823162
13809,10000492,FL,1998,40.5738032739217,105.03284589305906
13810,10000494,FL,1998,40.1459485125202,104.26270732253636
13811,10000495,FL,1998,45.7604413806096,114.36879448509728
13812,10000502,FL,1998,45.3619363768944,113.65148547840992
13813,10000503,FL,1998,42.1507356836089,107.87132423049603
13814,10000504,FL,1998,41.5591954831177,106.80655186961185
13815,10000507,FL,1998,42.2298702997734,108.01376653959213
13816,10000508,FL,1998,47.8417595126731,118.11516712281158
13817,10000509,FL,1998,47.7491856113156,117.9485341003681
13818,10000510,FL,1998,38.577220249367,101.4389964488606
13819,10000512,FL,1998,41.7313479798102,107.11642636365836
13820,10000518,FL,1998,43.2791481361867,109.90246664513606
13821,10000519,FL,1998,43.7060423692213,110.67087626459835
13822,10000525,FL,1998,37.8069107150828,100.05243928714904
13823,10000533,FL,1998,44.8080783042065,112.65454094757169
13824,10000542,FL,1998,45.8422315919529,114.51601686551523
13825,10000545,FL,1998,38.3284536700764,100.99121660613753
13826,10000546,FL,1998,40.9420836362714,105.69575054528852
13827,10000547,FL,1998,42.4781192181131,108.46061459260358
13828,10000548,FL,1998,42.6466721378054,108.76400984804972
13829,10000550,FL,1998,46.3837028561211,115.49066514101797
13830,10000923,VA,1998,,
13831,10000924,VA,1998,32.8134243977355,91.0641639159239
13832,10000925,VA,1998,33.3908575083916,92.10354351510487
13833,10000948,LA,1998,42.3296783223015,108.19342098014269
13834,10000952,LA,1998,35.5196363054236,95.93534534976249
13835,10000953,LA,1998,46.1499561522979,115.06992107413622
13836,10000955,LA,1998,42.6416993618598,108.75505885134764
13837,10000956,LA,1998,35.1376319502181,95.24773751039258
13838,10000960,LA,1998,42.87102582539,109.167846485702
13839,10000963,LA,1998,39.1932118947486,102.54778141054749
13840,10000967,LA,1998,44.8377555698692,112.70796002576456
13841,10000968,LA,1998,41.4646021056033,106.63628379008594
13842,10000972,LA,1998,39.2309800856419,102.61576415415543
13843,10000974,LA,1998,38.4632989501801,101.23393811032419
13844,10001014,TN,1998,37.8821079682326,100.18779434281869
13845,10001015,TN,1998,39.4579536575912,103.02431658366416
13846,10001016,OK,1998,42.351753061381,108.2331555104858
13847,10001017,OK,1998,45.0275064717998,113.04951164923965
13848,10001021,NC,1998,33.7604502104286,92.76881037877149
13849,10001022,NC,1998,36.5498422606627,97.78971606919286
13850,10001023,NC,1998,33.8910633654537,93.00391405781666
13851,10001025,NC,1998,38.466784500277,101.24021210049861
13852,10001027,NC,1998,45.3007069264682,113.54127246764277
13853,10001106,WV,1998,,
13854,10001108,WV,1998,31.5863986176967,88.85551751185406
13855,10001129,SC,1998,39.0909226809984,102.36366082579713
13856,10001132,SC,1998,36.1762450452647,97.11724108147646
13857,10001133,SC,1998,43.1634271683452,109.69416890302136
13858,10001134,SC,1998,33.1943192124425,91.7497745823965
13859,10001135,SC,1998,30.6504113146929,87.17074036644722
13860,10001137,SC,1998,34.4494432919925,94.0089979255865
13861,10001138,SC,1998,45.3032995684385,113.5459392231893
13862,10001141,SC,1998,39.7127600847922,103.48296815262596
13863,10001142,SC,1998,40.1942178504154,104.34959213074772
13864,10001145,SC,1998,35.5768550430072,96.03833907741296
13865,10001146,SC,1998,37.0098032750924,98.61764589516632
13866,10001147,SC,1998,44.4143736764863,111.94587261767533
13867,10001150,SC,1998,41.8300071083021,107.29401279494378
13868,10001170,KY,1998,,
13869,10001197,AL,1998,41.298566366524,106.3374194597432
13870,10001199,AL,1998,35.3278375413497,95.59010757442947
13871,10001204,AL,1998,39.7899570642174,103.62192271559131
13872,10001209,AL,1998,35.2123225870434,95.38218065667812
13873,10001210,AL,1998,41.4204987901073,106.55689782219315
13874,10001214,AL,1998,39.194895681933,102.5508122274794
13875,10001216,AL,1998,40.8958099478541,105.61245790613738
13876,10001218,AL,1998,38.686436170307,101.6355851065526
13877,10001221,AL,1998,42.7434429287391,108.93819727173039
13878,10001222,AL,1998,39.7233375174328,103.50200753137905
13879,10001223,AL,1998,45.02472762536,113.044509725648
13880,10001226,AL,1998,38.9740582940086,102.15330492921548
13881,10001274,TX,1998,44.1154837842824,111.40787081170832
13882,10001275,TX,1998,44.3393835025691,111.81089030462438
13883,10001279,TX,1998,40.8796205343619,105.58331696185142
13884,10001283,TX,1998,45.2021242130312,113.36382358345615
13885,10001411,GA,1998,42.7927567286037,109.02696211148665
13886,10001414,GA,1998,42.8984985685476,109.21729742338569
13887,10001415,GA,1998,41.3695579623643,106.46520433225574
13888,10001421,GA,1998,41.4049227865559,106.52886101580063
13889,10001423,GA,1998,36.2854330804327,97.31377954477887
13890,10001426,GA,1998,44.0435326005502,111.27835868099037
13891,10001432,GA,1998,36.6136740577237,97.90461330390266
13892,10001435,FL,1998,43.0431253076661,109.47762555379899
13893,10001445,FL,1998,50.040416389744,122.0727495015392
13894,10001448,FL,1998,42.8687363387,109.16372540966
13895,10001454,FL,1998,45.0290508100562,113.05229145810115
13896,10001459,FL,1998,44.8040235303833,112.64724235468994
13897,10001572,VA,1998,37.7643196872764,99.97577543709752
13898,10001573,VA,1998,,
13899,10001575,VA,1998,26.0476257868421,78.88572641631578
13900,10001578,VA,1998,,
13901,10001579,VA,1998,31.9462524345978,89.50325438227604
13902,10001581,VA,1998,38.0967154378331,100.57408778809958
13903,10001582,VA,1998,38.6940614629882,101.64931063337876
13904,10001583,VA,1998,35.6639986959451,96.19519765270118
13905,10001584,VA,1998,34.2858652199329,93.71455739587923
13906,10001585,VA,1998,,
13907,10001586,VA,1998,32.7859846168479,91.01477231032621
13908,10001588,VA,1998,,
13909,10001589,VA,1998,41.2562919367224,106.26132548610032
13910,10001590,VA,1998,38.9414386798185,102.09458962367331
13911,10001591,VA,1998,36.7281672985395,98.11070113737111
13912,10001592,VA,1998,39.741607534091,103.5348935613638
13913,10001593,VA,1998,43.5234819505059,110.34226751091062
13914,10001594,VA,1998,41.5537733138382,106.79679196490876
13915,10001597,VA,1998,34.4506788628513,94.01122195313233
13916,10001598,VA,1998,37.2964022609973,99.13352406979514
13917,10001601,VA,1998,34.8399068581742,94.71183234471357
13918,10001603,VA,1998,36.7320595408836,98.11770717359047
13919,10001643,LA,1998,33.8622775784047,92.95209964112846
13920,10001652,LA,1998,37.100908463409,98.7816352341362
13921,10001703,TN,1998,29.6086589935277,85.29558618834986
13922,10001705,TN,1998,41.182290096829,106.1281221742922
13923,10001708,TN,1998,43.8822393512217,110.98803083219906
13924,10001709,TN,1998,41.64833601301,106.96700482341801
13925,10001711,TN,1998,35.8509016911215,96.5316230440187
13926,10001713,TN,1998,29.0634084190404,84.31413515427272
13927,10001716,TN,1998,42.2151976300867,107.98735573415605
13928,10001717,TN,1998,41.4528853585397,106.61519364537146
13929,10001718,TN,1998,39.5428093114188,103.17705676055384
13930,10001720,TN,1998,40.5813782524525,105.04648085441451
13931,10001722,OK,1998,38.7188976935054,101.69401584830972
13932,10001725,OK,1998,41.6980981451649,107.05657666129682
13933,10001727,OK,1998,43.7857382827092,110.81432890887656
13934,10001728,OK,1998,44.6081952098358,112.29475137770444
13935,10001729,OK,1998,40.0863546150867,104.15543830715606
13936,10001730,OK,1998,48.3600451268475,119.0480812283255
13937,10001731,OK,1998,37.9764409193492,100.35759365482856
13938,10001732,OK,1998,42.2121599716229,107.98188794892123
13939,10001733,OK,1998,42.5750766671141,108.63513800080537
13940,10001734,OK,1998,41.8338679555467,107.30096231998407
13941,10001735,OK,1998,48.0156499383602,118.42816988904836
13942,10001745,NC,1998,33.0333440691751,91.46001932451517
13943,10001747,NC,1998,,
13944,10001748,NC,1998,,
13945,10001749,NC,1998,,
13946,10001750,NC,1998,,
13947,10001751,NC,1998,38.4810677404969,101.26592193289441
13948,10001752,NC,1998,33.6202884192303,92.51651915461454
13949,10001753,NC,1998,32.3267560795783,90.18816094324094
13950,10001754,NC,1998,36.731890664196,98.11740319555281
13951,10001759,NC,1998,29.4758741580487,85.05657348448767
13952,10001760,NC,1998,,
13953,10001761,NC,1998,,
13954,10001763,NC,1998,41.6574573596606,106.98342324738908
13955,10001766,NC,1998,41.9464283959597,107.50357111272746
13956,10001769,NC,1998,35.2845951851213,95.51227133321834
13957,10001770,NC,1998,38.6832298348888,101.62981370279984
13958,10001771,NC,1998,,
13959,10001775,NC,1998,41.2724913379238,106.29048440826284
13960,10001776,NC,1998,33.5993102764499,92.47875849760982
13961,10001777,NC,1998,,
13962,10001778,NC,1998,41.2874968625258,106.31749435254645
13963,10001782,NC,1998,43.1727360617219,109.71092491109943
13964,10001784,NC,1998,46.7106685899301,116.07920346187419
13965,10001786,NC,1998,47.2949353925923,117.13088370666614
13966,10001787,NC,1998,33.5621465482029,92.41186378676522
13967,10001788,NC,1998,38.7945296797118,101.83015342348125
13968,10001790,NC,1998,39.4549119237235,103.0188414627023
13969,10001793,NC,1998,50.656904137702,123.1824274478636
13970,10001797,NC,1998,45.6296377943243,114.13334802978375
13971,10001798,NC,1998,38.7589729273902,101.76615126930236
13972,10001799,NC,1998,35.6107564549443,96.09936161889975
13973,10001801,NC,1998,41.3820382464566,106.48766884362189
13974,10001804,MS,1998,39.0612624763901,102.31027245750218
13975,10001805,MS,1998,42.1012738615724,107.78229295083032
13976,10001807,MS,1998,41.8979932439025,107.4163878390245
13977,10001811,MS,1998,40.8584962140025,105.5452931852045
13978,10001812,MS,1998,36.1627149628646,97.09288693315628
13979,10001816,MS,1998,36.7076537527126,98.07377675488269
13980,10001820,MS,1998,36.1662576208235,97.0992637174823
13981,10001821,MS,1998,42.7228595030469,108.90114710548441
13982,10001873,WV,1998,47.8019076779661,118.04343382033898
13983,10001875,WV,1998,,
13984,10001879,WV,1998,29.4515704967061,85.01282689407098
13985,10001906,AR,1998,33.5434378065918,92.37818805186524
13986,10001908,AR,1998,31.2240665218627,88.20331973935285
13987,10001909,AR,1998,39.608019829944,103.2944356938992
13988,10001910,AR,1998,45.1717555550253,113.30915999904555
13989,10001925,SC,1998,37.9372423961138,100.28703631300485
13990,10001928,SC,1998,36.2495601483514,97.24920826703251
13991,10001931,SC,1998,42.8682353958536,109.1628237125365
13992,10001940,KY,1998,38.316700980763,100.9700617653734
13993,10001941,KY,1998,39.5391625996487,103.17049267936765
13994,10001954,AL,1998,37.1669076207482,98.90043371734676
13995,10001957,AL,1998,40.0463281137202,104.08339060469636
13996,10001966,TX,1998,46.4491785692879,115.60852142471822
13997,10001967,TX,1998,40.9637462940524,105.73474332929432
13998,10001969,TX,1998,45.208909159816,113.37603648766881
13999,10001972,TX,1998,43.4566859768049,110.22203475824882
14000,10001974,TX,1998,43.9135755863942,111.04443605550956
14001,10001975,TX,1998,43.8236195755449,110.88251523598083
14002,10001977,TX,1998,39.7794711906663,103.60304814319935
14003,10001978,TX,1998,45.1030900192474,113.18556203464532
14004,10001981,TX,1998,48.5046876997319,119.30843785951743
14005,10001984,TX,1998,43.6707821508877,110.60740787159787
14006,10001989,TX,1998,46.7744174596608,116.19395142738945
14007,10001990,TX,1998,44.4867112232997,112.07608020193946
14008,10002102,GA,1998,41.4891784691372,106.68052124444696
14009,10002105,GA,1998,36.9871735233194,98.57691234197492
14010,10002106,GA,1998,39.54130881791,103.174355872238
14011,10002108,GA,1998,43.1176445644604,109.61176021602871
14012,10002114,GA,1998,44.8467358286452,112.72412449156137
14013,10002121,GA,1998,46.428998215501,115.5721967879018
14014,10002126,GA,1998,42.1081560874536,107.79468095741649
14015,10002129,GA,1998,37.5593127589221,99.60676296605978
14016,10002134,GA,1998,39.7350966836502,103.52317403057036
14017,10002137,GA,1998,46.5414057402141,115.77453033238538
14018,10002138,GA,1998,38.496454647794,101.29361836602921
14019,10002141,GA,1998,44.5700246396453,112.22604435136154
14020,10002142,GA,1998,43.6904595030139,110.64282710542501
14021,10002144,GA,1998,43.1773478608676,109.71922614956168
14022,10002146,GA,1998,42.1950028591036,107.95100514638649
14023,10002147,GA,1998,42.4538533611561,108.41693605008098
14024,10002152,FL,1998,39.0815893956871,102.34686091223678
14025,10002153,FL,1998,39.5790714413422,103.24232859441597
14026,10002174,FL,1998,37.15815431522,98.88467776739601
14027,10002175,FL,1998,,
14028,10002176,FL,1998,38.7681826737144,101.78272881268592
14029,10002177,FL,1998,39.0139772360531,102.22515902489559
14030,10002178,FL,1998,42.8228546919909,109.08113844558362
14031,10002187,FL,1998,49.1407074693209,120.45327344477762
14032,10002377,VA,1998,32.8905297712914,91.20295358832452
14033,10002416,LA,1998,39.796641725617,103.6339551061106
14034,10002629,OK,1998,42.2809609259098,108.10572966663764
14035,10002633,NC,1998,38.1063216718644,100.59137900935592
14036,10002638,NC,1998,40.8375995113316,105.50767912039687
14037,10002640,NC,1998,34.8518373012856,94.73330714231409
14038,10002668,SC,1998,41.2030357670577,106.16546438070387
14039,10002670,SC,1998,41.5273134057963,106.74916413043334
14040,10002671,SC,1998,39.6733276406089,103.41198975309602
14041,10002685,SC,1998,36.6975915340138,98.05566476122485
14042,10002687,SC,1998,36.717313878365,98.09116498105699
14043,10002688,SC,1998,39.454937411211,103.0188873401798
14044,10002689,SC,1998,44.9453360872737,112.90160495709267
14045,10002691,SC,1998,45.0051565654742,113.00928181785356
14046,10002692,SC,1998,35.4243708651986,95.76386755735749
14047,10002693,SC,1998,33.4342054518586,92.18156981334548
14048,10002701,SC,1998,46.6762351735216,116.01722331233887
14049,10002713,TX,1998,38.1055750026256,100.59003500472608
14050,10002714,TX,1998,36.822231336992,98.2800164065856
14051,10002716,TX,1998,45.7245085022412,114.30411530403416
14052,10002725,TX,1998,40.0645576450046,104.11620376100828
14053,10002726,TX,1998,39.9745966658647,103.95427399855646
14054,10002729,TX,1998,40.6253498688566,105.12562976394189
14055,10002731,TX,1998,42.4479058780773,108.40623058053914
14056,10002755,TX,1998,43.3178959574173,109.97221272335113
14057,10002758,TX,1998,41.1816392787647,106.12695070177647
14058,10002759,TX,1998,41.5152348081597,106.72742265468746
14059,10002784,TX,1998,32.7423984694923,90.93631724508614
14060,10002791,TX,1998,44.7829493077081,112.60930875387459
14061,10002792,TX,1998,43.0877496484982,109.55794936729677
14062,10002799,TX,1998,42.4339381753144,108.38108871556592
14063,10002800,TX,1998,45.5684147138131,114.02314648486357
14064,10002801,TX,1998,48.0224551221501,118.44041921987018
14065,10002802,TX,1998,40.8066411480893,105.45195406656075
14066,10002817,TX,1998,46.6395474843562,115.95118547184116
14067,10002822,TX,1998,45.6445431694865,114.1601777050757
14068,10002827,TX,1998,44.5360520839026,112.16489375102468
14069,10002828,TX,1998,45.0348072607403,113.06265306933254
14070,10002835,TX,1998,39.4703129171007,103.04656325078126
14071,10002838,TX,1998,42.9668261459147,109.34028706264647
14072,10002843,TX,1998,49.5655651308702,121.21801723556636
14073,10002844,TX,1998,46.5225445016193,115.74058010291475
14074,10002845,TX,1998,47.7921160348122,118.02580886266196
14075,10002851,TX,1998,52.1492562543994,125.86866125791892
14076,10002857,TX,1998,41.1252467848779,106.02544421278023
14077,10002858,TX,1998,42.1038612116972,107.78695018105496
14078,10002860,TX,1998,43.638176664696,110.5487179964528
14079,10002862,TX,1998,44.0637929899607,111.31482738192926
14080,10002869,TX,1998,51.631172865374,124.9361111576732
14081,10002872,TX,1998,47.8427085377934,118.11687536802812
14082,10002876,TX,1998,49.1856010048637,120.53408180875466
14083,10002884,TX,1998,40.9475298972932,105.70555381512776
14084,10002885,TX,1998,42.1992124863258,107.95858247538644
14085,10002886,TX,1998,45.0550163774579,113.09902947942423
14086,10002893,TX,1998,42.5462981892547,108.58333674065847
14087,10002897,TX,1998,47.3998759612486,117.31977673024748
14088,10002900,TX,1998,47.2410431986684,117.03387775760312
14089,10002904,TX,1998,45.3679861340786,113.66237504134148
14090,10002905,TX,1998,,
14091,10002913,TX,1998,46.3452050735048,115.42136913230864
14092,10002914,TX,1998,44.6465738062563,112.36383285126134
14093,10002916,TX,1998,42.1794791080754,107.92306239453572
14094,10002917,TX,1998,43.7311181274782,110.71601262946076
14095,10002920,TX,1998,49.8703739232295,121.76667306181311
14096,10002928,TX,1998,43.9835228773077,111.17034117915387
14097,10002940,TX,1998,46.9431998111592,116.49775966008656
14098,10002941,TX,1998,44.4601233894045,112.0282221009281
14099,10003247,VA,1998,,
14100,10003253,VA,1998,31.0877098119597,87.95787766152746
14101,10003255,VA,1998,,
14102,10003256,VA,1998,,
14103,10003262,VA,1998,36.2564595384311,97.26162716917598
14104,10003263,VA,1998,34.0854501699263,93.35381030586734
14105,10003268,VA,1998,,
14106,10003278,VA,1998,41.8512747920998,107.33229462577964
14107,10003284,VA,1998,31.2641509915298,88.27547178475365
14108,10003289,VA,1998,,
14109,10003307,VA,1998,35.3740996581155,95.6733793846079
14110,10003308,VA,1998,34.5810968331198,94.24597429961565
14111,10003310,VA,1998,,
14112,10003316,VA,1998,,
14113,10003320,VA,1998,35.9657411216617,96.73833401899107
14114,10003324,VA,1998,38.3316668365543,100.99700030579774
14115,10003327,VA,1998,42.6268356924953,108.72830424649153
14116,10003329,VA,1998,33.8799937144181,92.98398868595258
14117,10003330,VA,1998,34.7060012669159,94.47080228044862
14118,10003331,VA,1998,,
14119,10003333,VA,1998,36.8535289240508,98.33635206329144
14120,10003492,TN,1998,38.2242298330037,100.80361369940665
14121,10003496,TN,1998,38.5260776119388,101.34693970148984
14122,10003507,TN,1998,26.8295986113534,80.29327750043612
14123,10003538,TN,1998,40.0028609865643,104.00514977581574
14124,10003539,TN,1998,38.2188795548676,100.79398319876168
14125,10003542,TN,1998,37.1838243960135,98.9308839128243
14126,10003565,OK,1998,42.0917150998463,107.76508717972334
14127,10003566,OK,1998,38.2914194980949,100.92455509657083
14128,10003568,OK,1998,41.3450228481735,106.4210411267123
14129,10003569,OK,1998,44.3029314641097,111.74527663539746
14130,10003571,OK,1998,40.0572173502647,104.10299123047646
14131,10003572,OK,1998,44.8839137457747,112.79104474239446
14132,10003574,OK,1998,42.8778447336393,109.18012052055074
14133,10003576,OK,1998,42.4810407584557,108.46587336522026
14134,10003578,OK,1998,41.2511873239025,106.2521371830245
14135,10003579,OK,1998,44.0885284558811,111.35935122058598
14136,10003580,OK,1998,44.6212420452743,112.31823568149375
14137,10003583,OK,1998,42.2290927474168,108.01236694535024
14138,10003584,OK,1998,45.8078279370033,114.45409028660595
14139,10003585,OK,1998,40.8371126236476,105.50680272256568
14140,10003587,OK,1998,46.2579462361475,115.26430322506549
14141,10003590,OK,1998,44.6190444172576,112.31427995106368
14142,10003591,OK,1998,43.0807408798462,109.54533358372316
14143,10003592,OK,1998,41.8140283083237,107.26525095498266
14144,10003595,WV,1998,,
14145,10003598,WV,1998,30.435356280237,86.7836413044266
14146,10003614,AR,1998,43.6616917704628,110.59104518683304
14147,10003615,AR,1998,40.1659994248585,104.2987989647453
14148,10003616,AR,1998,39.8731599505011,103.77168791090197
14149,10003618,AR,1998,37.7657815546709,99.97840679840762
14150,10003650,KY,1998,32.7918119796391,91.02526156335038
14151,10003652,KY,1998,34.8442015032353,94.71956270582353
14152,10003662,KY,1998,,
14153,10003698,AL,1998,41.3472502954705,106.4250505318469
14154,10003710,AL,1998,35.7425232711738,96.33654188811285
14155,10003721,AL,1998,31.2717308271665,88.28911548889971
14156,10003728,AL,1998,43.0041760882352,109.40751695882336
14157,10003880,GA,1998,37.5990976336648,99.67837574059664
14158,10003892,GA,1998,34.4560451970259,94.02088135464663
14159,10003928,GA,1998,33.5978487506312,92.47612775113616
14160,10003934,GA,1998,41.4957979831114,106.69243636960053
14161,10003950,FL,1998,46.2226772581235,115.2008190646223
14162,10004089,LA,1998,43.8923110380548,111.00615986849864
14163,10004094,LA,1998,44.6866006415261,112.43588115474698
14164,10004095,LA,1998,40.7693533536704,105.38483603660671
14165,10004143,NC,1998,36.9347314149395,98.4825165468911
14166,10004146,NC,1998,36.5369630583571,97.76653350504279
14167,10004153,NC,1998,37.1907899968209,98.94342199427761
14168,10004157,NC,1998,41.5715843802262,106.82885188440716
14169,10004159,NC,1998,40.6796243858404,105.22332389451272
14170,10004165,NC,1998,,
14171,10004168,NC,1998,,
14172,10004170,NC,1998,38.3323960108709,100.99831281956763
14173,10004173,NC,1998,38.2863350503137,100.91540309056467
14174,10004174,NC,1998,35.9717388810851,96.74912998595319
14175,10004177,NC,1998,32.5718083258578,90.62925498654405
14176,10004181,NC,1998,35.1350720370435,95.2431296666783
14177,10004183,NC,1998,35.932152121548,96.67787381878641
14178,10004184,NC,1998,37.1749807657964,98.91496537843352
14179,10004190,NC,1998,41.415080415253,106.5471447474554
14180,10004193,NC,1998,30.4872140325171,86.8769852585308
14181,10004194,NC,1998,44.3656711799149,111.85820812384682
14182,10004197,NC,1998,39.0524007082712,102.29432127488816
14183,10004210,NC,1998,35.1848606850785,95.3327492331413
14184,10004213,NC,1998,39.6029080082616,103.28523441487089
14185,10004216,NC,1998,30.2674266439464,86.48136795910352
14186,10004219,NC,1998,48.3243196865342,118.98377543576157
14187,10004226,NC,1998,41.9505616639609,107.51101099512962
14188,10004236,MS,1998,34.5633266991871,94.21398805853678
14189,10004241,MS,1998,38.952596095338,102.1146729716084
14190,10004248,MS,1998,38.3400349470994,101.01206290477892
14191,10004250,MS,1998,41.5006444375752,106.70115998763535
14192,10004251,MS,1998,38.1268221184416,100.62827981319488
14193,10004255,MS,1998,,
14194,10004264,MS,1998,43.8497766993655,110.9295980588579
14195,10004330,KY,1998,28.7878810675675,83.8181859216215
14196,10004331,KY,1998,28.6970263088838,83.65464735599085
14197,10004453,GA,1998,32.0839408906531,89.75109360317559
14198,10004475,GA,1998,42.8107810850224,109.05940595304033
14199,10004487,GA,1998,43.3624970659545,110.05249471871811
14200,10004496,GA,1998,41.4146690999329,106.54640437987922
14201,10004497,GA,1998,42.7662520557353,108.97925370032354
14202,10004500,GA,1998,38.1292588732856,100.63266597191408
14203,10004505,GA,1998,31.8235231460831,89.28234166294959
14204,10004512,GA,1998,42.568597442239,108.6234753960302
14205,10004514,GA,1998,36.9482083725485,98.5067750705873
14206,10004515,GA,1998,37.068303081727,98.72294554710861
14207,10004527,GA,1998,36.2519139207237,97.25344505730267
14208,10004534,GA,1998,37.9239123309108,100.26304219563944
14209,10004536,GA,1998,49.7586065147682,121.56549172658276
14210,10004551,GA,1998,40.8476461787596,105.52576312176727
14211,10004555,FL,1998,41.6076260223844,106.89372684029192
14212,10004556,FL,1998,41.3953363599107,106.51160544783926
14213,10004557,FL,1998,41.3811625002298,106.48609250041363
14214,10004558,FL,1998,42.2596446374083,108.06736034733494
14215,10004567,FL,1998,38.7593811422558,101.76688605606044
14216,10004569,FL,1998,35.4829209462982,95.86925770333676
14217,10004572,FL,1998,43.3774217282529,110.07935911085522
14218,10004573,FL,1998,43.624602273764,110.5242840927752
14219,10004574,FL,1998,42.725675137325,108.906215247185
14220,10004575,FL,1998,45.2857050489915,113.5142690881847
14221,10004576,FL,1998,45.4544022213909,113.81792399850362
14222,10004579,FL,1998,39.1430741220337,102.45753341966066
14223,10004580,FL,1998,39.9303634703812,103.87465424668616
14224,10004585,FL,1998,43.055584148148,109.5000514666664
14225,10004586,FL,1998,41.4035081725196,106.52631471053529
14226,10004589,FL,1998,38.8928135533087,102.00706439595567
14227,10004592,FL,1998,35.5082977081466,95.91493587466388
14228,10004593,FL,1998,42.4171447504929,108.35086055088722
14229,10004594,FL,1998,43.3497243091901,110.02950375654218
14230,10004595,FL,1998,36.6011487530825,97.8820677555485
14231,10004598,FL,1998,38.5979520895548,101.47631376119864
14232,10004606,FL,1998,38.0126945666254,100.42285021992572
14233,10004611,FL,1998,42.9528373748871,109.31510727479679
14234,10004612,FL,1998,40.2481288680721,104.44663196252978
14235,10004622,FL,1998,39.3989088132467,102.91803586384405
14236,10004627,FL,1998,47.1207589095224,116.81736603714032
14237,10004639,FL,1998,37.6110214374983,99.69983858749694
14238,10004645,FL,1998,40.4991200552708,104.89841609948745
14239,10004646,FL,1998,41.3487116565711,106.42768098182798
14240,10004647,FL,1998,43.422385854808,110.1602945386544
14241,10004649,FL,1998,46.9570812161811,116.52274618912598
14242,10004650,FL,1998,46.9520401422222,116.51367225599996
14243,10005113,TX,1998,45.1320527702854,113.23769498651372
14244,10005114,TX,1998,44.7871235674471,112.61682242140478
14245,10005130,TX,1998,52.5650810994988,126.61714597909784
14246,10005191,GA,1998,38.8056958323064,101.85025249815152
14247,10005199,GA,1998,33.0575107462106,91.50351934317908
14248,10005201,GA,1998,35.4991862943342,95.89853532980156
14249,10005212,FL,1998,42.0097733771171,107.61759207881079
14250,10005554,MS,1998,43.4740125942046,110.25322266956829
14251,10005694,AL,1998,37.1648339714458,98.89670114860245
14252,10005834,VA,1998,29.9125736998312,85.84263265969616
