,FACILITYID,STATE,TYPE,pm25_2019_2022_mean,delta_from_naaqs,pm25_1998,pm25_2019,pm25_2022,statewide_1998_mean,statewide_2019_mean,statewide_2022_mean,perc_natl_1998,perc_natl_2019,perc_natl_2022,delta_natl_1998,delta_natl_2019,delta_natl_2022
321,10000660,IL,STATE,8.300000190734865,-0.6999998092651349,14.8999996185303,8.0,8.10000038146973,16.925,8.616666666666667,8.475,-0.16694711650040434,-0.09173940543959526,-0.05429959015361467,2.7704077817956048,1.2780612244897958,1.1938779324901372
322,10000662,IL,STATE,8.787500023841858,-0.2124999761581421,16.25,8.80000019073486,8.55000019073486,16.925,8.616666666666667,8.475,-0.055649028350298696,0.02727390566782979,0.01085995669624156,4.120408163265305,2.0780614152246555,1.6438777417552668
323,10000664,IL,STATE,7.625,-1.375,14.974999666214,7.42500007152557,7.27499997615814,16.925,8.616666666666667,8.475,-0.16076388719696144,-0.177280191762926,-0.1737588687005056,2.8454078294793046,0.7030612960153659,0.3688775271785474
324,10000665,IL,STATE,7.8083333174387635,-1.1916666825612365,15.233333269755,7.53333330154419,7.53333346048991,16.925,8.616666666666667,8.475,-0.13946608863801632,-0.16116382509601931,-0.13635242445624818,3.1037414330203053,0.8113945260339861,0.6272110115103171
325,10000667,IL,STATE,8.649999856948853,-0.35000014305114746,14.8000001907349,8.19999980926514,8.60000038146973,16.925,8.616666666666667,8.475,-0.17519136982247815,-0.06198611313146054,0.018099937033146548,2.6704083540002053,1.478061033754936,1.6938779324901372
326,10000669,IL,STATE,9.099999904632565,0.0999999046325648,17.0,8.89999961853027,8.80000019073486,16.925,8.616666666666667,8.475,0.006183225372255346,0.042150480884452474,0.047059720289622166,4.870408163265305,2.1780608430200656,1.8938777417552668
327,10000671,IL,STATE,8.175000190734863,-0.8249998092651367,15.1000003814697,8.0,8.10000038146973,16.925,8.616666666666667,8.475,-0.15045845260870652,-0.09173940543959526,-0.05429959015361467,2.9704085447350046,1.2780612244897958,1.1938779324901372
328,10000672,IL,STATE,8.262500107288357,-0.737499892711643,14.8499999046326,7.95000028610229,8.04999995231628,16.925,8.616666666666667,8.475,-0.17106924316144126,-0.0991776930479074,-0.06153960501330446,2.720408067897905,1.2280615105920853,1.1438775033366877
329,10000673,IL,STATE,7.649999976158139,-1.3500000238418606,15.6000003814697,7.5,7.30000019073486,16.925,8.616666666666667,8.475,-0.10923695012700384,-0.16612270714737515,-0.1701388612706615,3.4704085447350046,0.7780612244897958,0.3938777417552668
330,10000674,IL,STATE,8.300000190734865,-0.6999998092651349,16.1000003814697,8.10000038146973,8.0,16.925,8.616666666666667,8.475,-0.068015447645301,-0.07686268834808323,-0.06877955082742311,3.9704085447350064,1.3780616059595259,1.093877551020407
331,10000676,IL,STATE,7.849999904632567,-1.1500000953674334,14.8999996185303,7.80000019073486,7.59999990463257,16.925,8.616666666666667,8.475,-0.16694711650040434,-0.12149269774772999,-0.12669918638594574,2.7704077817956048,1.0780614152246555,0.6938774556529772
332,10000677,IL,STATE,8.150000095367433,-0.8499999046325666,16.2000007629395,8.00000023841858,7.95000004768372,16.925,8.616666666666667,8.475,-0.05977111569944404,-0.09173936997087279,-0.07601949664154163,4.070408926204804,1.2780614629083766,1.0438775987041273
333,10000678,IL,STATE,8.474999964237215,-0.5250000357627851,15.8500003814697,8.34999990463257,8.34999990463257,16.925,8.616666666666667,8.475,-0.08862619888615249,-0.03967110843163796,-0.018099895605803915,3.7204085447350046,1.628061129122366,1.4438774556529772
334,10000679,IL,FEDERAL,8.537500023841858,-0.4624999761581421,16.1000003814697,8.5,8.30000019073486,16.925,8.616666666666667,8.475,-0.068015447645301,-0.017356103731815377,-0.02533980689713905,3.9704085447350064,1.7780612244897958,1.3938777417552668
335,10000680,IL,FEDERAL,8.525000095367432,-0.47499990463256836,15.9499998092651,8.5,8.30000019073486,16.925,8.616666666666667,8.475,-0.08038194556407867,-0.017356103731815377,-0.02533980689713905,3.820407972530404,1.7780612244897958,1.3938777417552668
336,10000682,IL,STATE,8.362500071525572,-0.637499928474428,16.1500005722046,8.09999990463257,8.20000028610229,16.925,8.616666666666667,8.475,-0.06389328167237251,-0.0768627592855279,-0.03981969852537763,4.020408735469905,1.378061129122366,1.2938778371226967
337,10000683,IL,STATE,8.287500023841858,-0.7124999761581421,17.3999996185303,8.25,8.10000038146973,16.925,8.616666666666667,8.475,0.03916039590810899,-0.05454775458570532,-0.05429959015361467,5.270407781795603,1.5280612244897958,1.1938779324901372
338,10000685,IL,STATE,9.149999976158142,0.1499999761581421,17.8000001907349,8.94999980926514,8.95000028610229,16.925,8.616666666666667,8.475,0.07213764506773787,0.04958883943020929,0.0687795922547642,5.6704083540002035,2.228061033754936,2.0438778371226967
339,10000687,IL,STATE,7.724999964237212,-1.2750000357627878,15.6500000953674,7.59999990463257,7.54999995231628,16.925,8.616666666666667,8.475,-0.10511482346596693,-0.15124606099330778,-0.1339391322000658,3.5204082586327043,0.8780611291223659,0.6438775033366868
340,10000688,IL,STATE,8.050000190734863,-0.9499998092651367,16.3999996185303,7.90000009536743,7.80000019073486,16.925,8.616666666666667,8.475,-0.0432826090552964,-0.10661605159366262,-0.09773933408390027,4.270407781795603,1.1780613198572256,0.8938777417552668
341,10000689,IL,STATE,8.175000071525572,-0.824999928474428,16.2999992370605,7.90000009536743,8.0,16.925,8.616666666666667,8.475,-0.051526941001153355,-0.10661605159366262,-0.06877955082742311,4.170407400325805,1.1780613198572256,1.093877551020407
342,10000694,IL,FEDERAL,6.649999976158142,-2.350000023841858,14.6999998092651,6.5,6.40000009536743,16.925,8.616666666666667,8.475,-0.1834357017683354,-0.3148893105629349,-0.30045802401594535,2.570407972530404,-0.22193877551020424,-0.5061223536121631
343,10000695,IL,STATE,7.012500047683715,-1.987499952316285,14.6500000953674,6.75,6.80000019073486,16.925,8.616666666666667,8.475,-0.18755782842937233,-0.277697659709045,-0.2425383884574227,2.5204082586327043,0.028061224489795755,-0.1061222582447332
344,10000696,IL,STATE,6.9375,-2.0625,14.6000003814697,6.75,6.70000004768372,16.925,8.616666666666667,8.475,-0.19167995509040922,-0.277697659709045,-0.25701831460844465,2.4704085447350046,0.028061224489795755,-0.20612240129587267
345,10000699,DE,STATE,8.175000011920927,-0.8249999880790728,15.6999998092651,8.15000009536743,7.95000028610229,15.283333333333333,7.050000000000001,6.733333333333333,0.034351236343327235,0.16364327794460426,0.17617222424845994,3.570407972530404,1.4280613198572256,1.0438778371226967
346,10000701,DE,STATE,8.12500011920929,-0.8749998807907104,15.6999998092651,8.10000038146973,7.90000009536743,15.283333333333333,7.050000000000001,6.733333333333333,0.034351236343327235,0.1562049903362937,0.1689322439115565,3.570407972530404,1.3780616059595259,0.9938776463878369
347,10000704,DE,STATE,6.5,-2.5,15.3999996185303,6.5,6.09999990463257,15.283333333333333,7.050000000000001,6.733333333333333,0.009618319129555608,-0.08182163187855798,-0.09170608157901121,3.2704077817956048,-0.22193877551020424,-0.8061225443470228
348,10000706,DE,STATE,6.225000023841858,-2.774999976158142,15.3999996185303,6.40000009536743,5.90000009536743,15.283333333333333,7.050000000000001,6.733333333333333,0.009618319129555608,-0.09669827803262533,-0.12066586483548837,3.2704077817956048,-0.3219386801427744,-1.006122353612163
349,10000707,DE,STATE,6.17500001192093,-2.82499998807907,15.4499998092651,6.35000002384186,5.87500011920929,15.283333333333333,7.050000000000001,6.733333333333333,0.013740485102475886,-0.10413661884401947,-0.12428583774254758,3.320407972530404,-0.37193875166834456,-1.0311223297703025
350,10000709,PA,STATE,6.337499976158142,-2.662500023841858,12.5499997138977,6.25,6.09999990463257,15.866666666666667,7.633333333333333,7.591666666666665,-0.27343599004909463,-0.20579380139152428,-0.21599193658295104,0.42040787716300443,-0.47193877551020424,-0.8061225443470228
351,10000712,PA,FEDERAL,6.537500023841858,-2.462499976158142,12.3499999046326,6.25,6.5,15.866666666666667,7.633333333333333,7.591666666666665,-0.2899245753170173,-0.20579380139152428,-0.15807230102442843,0.220408067897905,-0.47193877551020424,-0.40612244897959293
352,10000713,PA,FEDERAL,6.475000023841858,-2.524999976158142,12.3000001907349,6.19999980926514,6.40000009536743,15.866666666666667,7.633333333333333,7.591666666666665,-0.29404670197805427,-0.2132321599372795,-0.172552192652667,0.17040835400020526,-0.521938966245064,-0.5061223536121631
353,10000718,PA,STATE,6.512499988079069,-2.4875000119209307,13.3499999046326,6.30000019073486,6.45000004768372,15.866666666666667,7.633333333333333,7.591666666666665,-0.20748157035361195,-0.19835544284576906,-0.16531224683854695,1.220408067897905,-0.4219385847753445,-0.45612240129587267
354,10000719,PA,STATE,7.049999912579855,-1.950000087420145,13.8999999364217,6.76666673024495,7.06666660308838,15.866666666666667,7.633333333333333,7.591666666666665,-0.16213791500295005,-0.12893104683515985,-0.07601951275217486,1.770408099687005,0.044727954734745445,0.16054415410878686
355,10000720,PA,FEDERAL,7.216666658719383,-1.783333341280617,15.0666669209798,7.03333330154419,7.09999990463257,15.866666666666667,7.633333333333333,7.591666666666665,-0.0659543830043854,-0.08925996677849862,-0.07119288220942863,2.937075084245105,0.3113945260339861,0.1938774556529772
356,10000721,PA,STATE,7.087500035762788,-1.9124999642372122,15.1500000953674,7.09999990463257,6.95000004768372,15.866666666666667,7.633333333333333,7.591666666666665,-0.059084145694732235,-0.0793422026757871,-0.09291271965178571,3.0204082586327043,0.3780611291223659,0.04387759870412733
357,10000728,PA,STATE,7.69166664282481,-1.30833335717519,15.3666664759318,7.69999996821086,7.69999996821086,15.866666666666667,7.633333333333333,7.591666666666665,-0.041221518206458356,0.009917768831875,0.015686559620761088,3.237074639197104,0.9780611927006557,0.793877519231267
358,10000733,PA,STATE,8.5583332379659,-0.4416667620340995,16.4666665395101,8.5,8.39999961853027,15.866666666666667,7.633333333333333,7.591666666666665,0.04946579249487379,0.1289310562934852,0.11704584704880802,4.337074702775405,1.7780612244897958,1.493877169550677
359,10000737,PA,STATE,7.32499998807907,-1.6750000119209298,15.0,7.25,7.25,15.866666666666667,7.633333333333333,7.591666666666665,-0.07145060430161805,-0.057027197975964505,-0.04947301024428659,2.8704081632653047,0.5280612244897958,0.34387755102040707
360,10000744,NY,STATE,5.43333339691162,-3.56666660308838,10.8000001907349,4.80000019073486,5.30000019073486,13.350000000000001,6.541666666666667,6.641666666666667,-0.2102296469319255,-0.25910180590712273,-0.19427203699958193,-1.3295916459997947,-1.9219385847753445,-1.6061222582447332
361,10000745,NY,STATE,5.924999952316284,-3.075000047683716,11.6000003814697,5.59999990463257,5.59999990463257,13.350000000000001,6.541666666666667,6.641666666666667,-0.1442752272364512,-0.14008856573714076,-0.1508323621148662,-0.5295914552649954,-1.121938870877634,-1.3061225443470228
362,10000750,NY,STATE,5.625,-3.375,11.3000001907349,5.30000019073486,5.5,13.350000000000001,6.541666666666667,6.641666666666667,-0.1690081444502228,-0.18471850419934285,-0.16531225374310476,-0.8295916459997947,-1.4219385847753445,-1.406122448979593
363,10000751,NY,STATE,5.625,-3.375,11.1999998092651,5.30000019073486,5.5,13.350000000000001,6.541666666666667,6.641666666666667,-0.17725247639608005,-0.18471850419934285,-0.16531225374310476,-0.9295920274695959,-1.4219385847753445,-1.406122448979593
364,10000754,NY,STATE,5.906249970197678,-3.0937500298023224,11.6499998569489,5.64999985694885,5.62499988079071,13.350000000000001,6.541666666666667,6.641666666666667,-0.1401531202313518,-0.1326502426601079,-0.147212389207807,-0.4795919797857948,-1.0719389185613544,-1.2811225681888834
365,10000756,NY,STATE,6.375,-2.625,12.1999998092651,6.0,6.19999980926514,13.350000000000001,6.541666666666667,6.641666666666667,-0.09480947143267467,-0.08058191018342825,-0.0639529432998664,0.0704079725304041,-0.7219387755102042,-0.7061226397144527
366,10000757,NY,STATE,6.25,-2.75,12.1999998092651,5.90000009536743,6.0,13.350000000000001,6.541666666666667,6.641666666666667,-0.09480947143267467,-0.09545855633749561,-0.09291272655634356,0.0704079725304041,-0.8219386801427744,-0.9061224489795929
367,10000759,NY,STATE,6.633333325386047,-2.3666666746139526,12.3000001907349,6.36666679382324,6.40000009536743,13.350000000000001,6.541666666666667,6.641666666666667,-0.08656513948681742,-0.026034136681071424,-0.03499309099782092,0.17040835400020526,-0.35527198168696383,-0.5061223536121631
368,10000760,NY,STATE,6.625,-2.375,12.3000001907349,6.40000009536743,6.40000009536743,13.350000000000001,6.541666666666667,6.641666666666667,-0.08656513948681742,-0.021075254629715726,-0.03499309099782092,0.17040835400020526,-0.3219386801427744,-0.5061223536121631
369,10000761,NY,STATE,6.200000047683715,-2.799999952316285,12.0,5.90000009536743,6.09999990463257,13.350000000000001,6.541666666666667,6.641666666666667,-0.11129805670059739,-0.09545855633749561,-0.07843283492810497,-0.12959183673469532,-0.8219386801427744,-0.8061225443470228
370,10000763,NY,STATE,6.049999952316285,-2.950000047683715,12.1000003814697,5.69999980926514,6.0,13.350000000000001,6.541666666666667,6.641666666666667,-0.1030537247547485,-0.12521191958307343,-0.09291272655634356,-0.029591455264995403,-1.021938966245064,-0.9061224489795929
371,10000770,NJ,FEDERAL,6.256250023841857,-2.743749976158143,14.625,6.05000007152557,5.95000004768372,14.558333333333335,6.783333333333334,6.633333333333334,0.005496200330893527,-0.10909549853079448,-0.09894601358401613,2.4954081632653047,-0.6719387039846341,-0.9561224012958727
372,10000771,CA,STATE,7.687500059604642,-1.312499940395358,5.40000009536743,5.14999985694885,5.30000019073486,11.566666666666668,8.825000000000001,9.508333333333333,-0.5083985227452892,-0.5467172888334161,-0.6093626595370129,-6.7295917413672655,-1.5719389185613544,-1.6061222582447332
373,10000772,CA,FEDERAL,10.449999988079071,1.449999988079071,6.0,6.04999995231628,6.75,11.566666666666668,8.825000000000001,9.508333333333333,-0.45893272762962345,-0.41282733157192364,-0.3994040583136326,-6.129591836734695,-0.6719388231939245,-0.15612244897959293
374,10000773,CA,STATE,9.887499988079062,0.8874999880790622,5.90000009536743,6.45000004768372,6.90000009536743,11.566666666666668,8.825000000000001,9.508333333333333,-0.46717702026358654,-0.3533206760182095,-0.3776841863484906,-6.2295917413672655,-0.271938727826484,-0.006122353612163067
375,10000774,CA,STATE,7.8749998807907104,-1.1250001192092896,4.80000019073486,5.0,5.59999990463257,11.566666666666668,8.825000000000001,9.508333333333333,-0.5578643178609549,-0.5690322580645163,-0.5659229846522971,-7.329591645999836,-1.7219387755102042,-1.3061225443470228
376,10000780,CA,STATE,9.150000214576721,0.1500002145767212,8.5,6.90000009536743,7.80000019073486,11.566666666666668,8.825000000000001,9.508333333333333,-0.25282521522111,-0.2863756973874641,-0.24736502360320678,-3.6295918367346953,0.17806131985722562,0.8938777417552668
377,10000782,CA,STATE,8.591666539510086,-0.4083334604899136,7.76666673024495,6.0,7.19999980926514,11.566666666666668,8.825000000000001,9.508333333333333,-0.3132834136193559,-0.4202656546489565,-0.3342445114637749,-4.362925106489746,-0.7219387755102042,0.29387736028554734
378,10000785,CA,STATE,8.216666658719378,-0.7833333412806223,9.83333301544189,7.03333330154419,7.0,11.566666666666668,8.825000000000001,9.508333333333333,-0.14290123481116204,-0.26654016918204093,-0.36320429472025206,-2.296258821292806,0.3113945260339861,0.09387755102040707
379,10000786,CA,STATE,8.124999940395362,-0.8750000596046377,11.3499999046326,7.0,7.04999995231628,11.566666666666668,8.825000000000001,9.508333333333333,-0.017862658937779632,-0.27149905123339674,-0.35596434890613354,-0.779591932102095,0.27806122448979576,0.1438775033366868
380,10000789,CA,STATE,8.674999833106984,-0.32500016689301603,7.90000009536743,6.19999980926514,7.40000009536743,11.566666666666668,8.825000000000001,9.508333333333333,-0.30229101033677575,-0.39051236234082176,-0.3052846591617294,-4.2295917413672655,-0.521938966245064,0.49387764638783693
381,10000790,CA,STATE,9.491666634877527,0.49166663487752693,9.43333339691162,8.46666653951009,9.33333333333333,11.566666666666668,8.825000000000001,9.508333333333333,-0.17587840534701335,-0.05330805180722776,-0.025339834515366786,-2.696258439823076,1.7447277639998857,2.4272108843537374
382,10000794,CA,STATE,9.450000047683726,0.4500000476837265,12.3000001907349,7.69999980926514,9.0,11.566666666666668,8.825000000000001,9.508333333333333,0.060458219364588846,-0.16736245721748214,-0.07360618597320717,0.17040835400020526,0.978061033754936,2.093877551020407
383,10000799,CA,STATE,10.099999984105432,1.0999999841054322,12.6333335240682,8.1333335240682,9.46666685740153,11.566666666666668,8.825000000000001,9.508333333333333,0.08793922101905458,-0.10289687232078396,-0.00603326631400228,0.5037416873335054,1.4113947485579965,2.5605444084219364
384,10000801,CA,STATE,12.075000286102282,3.0750002861022825,14.5,8.60000038146973,10.5,11.566666666666668,8.825000000000001,9.508333333333333,0.24183281455932235,-0.03347242901854505,0.14359239558707648,2.3704081632653047,1.8780616059595259,3.593877551020407
385,10000802,CA,STATE,12.0750002861023,3.0750002861023003,14.3999996185303,8.5,10.5,11.566666666666668,8.825000000000001,9.508333333333333,0.23358848261347345,-0.048349146110057084,0.14359239558707648,2.2704077817956048,1.7780612244897958,3.593877551020407
386,10000806,CA,FEDERAL,12.90000009536744,3.9000000953674405,15.5500001907349,9.55000019073486,11.75,11.566666666666668,8.825000000000001,9.508333333333333,0.32839798549565635,0.1078558158512579,0.3245912135539795,3.4204083540002053,2.8280614152246555,4.843877551020407
387,10000810,CA,STATE,7.131250023841858,-1.868749976158142,10.8249998092651,5.14999997615814,6.95000004768372,11.566666666666668,8.825000000000001,9.508333333333333,-0.061145244405950816,-0.5467172710990548,-0.3704442405343706,-1.304592027469596,-1.571938799352064,0.04387759870412733
388,10000811,CA,STATE,10.074999928474444,1.074999928474444,8.80000019073486,7.40000009536743,7.19999980926514,11.566666666666668,8.825000000000001,9.508333333333333,-0.22809229800733338,-0.2119923956796842,-0.3342445114637749,-3.3295916459998356,0.6780613198572256,0.29387736028554734
389,10000814,CA,STATE,6.062499940395355,-2.9375000596046448,6.64999985694885,5.52499997615814,5.32499992847443,11.566666666666668,8.825000000000001,9.508333333333333,-0.40534478619697667,-0.49092979481821986,-0.6057427211527371,-5.4795919797858454,-1.196938799352064,-1.581122520505163
390,10000817,CA,STATE,6.418750017881395,-2.581249982118605,5.57499992847443,4.94999992847443,5.92499995231628,11.566666666666668,8.825000000000001,9.508333333333333,-0.4939710106358537,-0.5764705988759103,-0.5188632850763463,-6.5545919082602655,-1.7719388470357744,-0.9811224966633132
391,10000821,CA,STATE,6.574999928474428,-2.425000071525572,5.59999990463257,5.09999990463257,6.09999990463257,11.566666666666668,8.825000000000001,9.508333333333333,-0.4919099374773631,-0.5541556119104489,-0.4935234574655359,-6.529591932102125,-1.621938870877634,-0.8061225443470228
392,10000822,CA,STATE,6.149999976158143,-2.850000023841857,5.59999990463257,4.69999980926514,5.69999980926514,11.566666666666668,8.825000000000001,9.508333333333333,-0.4919099374773631,-0.6136622674641614,-0.5514430930240586,-6.529591932102125,-2.021938966245064,-1.2061226397144527
393,10000824,CA,STATE,12.468749880790693,3.4687498807906927,18.375,9.89999961853027,11.9499998092651,11.566666666666668,8.825000000000001,9.508333333333333,0.5612994587925182,0.15992404192177054,0.35355099681045077,6.245408163265305,3.1780608430200656,5.0438773602855065
394,10000825,CA,STATE,12.462499856948844,3.4624998569488437,18.3500003814697,9.89999961853027,11.9499998092651,11.566666666666668,8.825000000000001,9.508333333333333,0.5592384151179416,0.15992404192177054,0.35355099681045077,6.220408544735006,3.1780608430200656,5.0438773602855065
395,10000826,CA,STATE,7.575000047683715,-1.424999952316285,10.6999998092651,6.0,7.30000019073486,11.566666666666668,8.825000000000001,9.508333333333333,-0.07145062002637649,-0.4202656546489565,-0.31976455078996796,-1.429592027469596,-0.7219387755102042,0.3938777417552668
396,10000830,CA,FEDERAL,10.150000095367439,1.1500000953674387,10.3000001907349,8.80000019073486,10.0500001907349,11.566666666666668,8.825000000000001,9.508333333333333,-0.10442779056222193,-0.003719136710411918,0.07843284873722463,-1.8295916459997947,2.0780614152246555,3.1438777417553077
397,10000831,CA,FEDERAL,10.15833353996277,1.1583335399627703,10.2000001271566,8.73333358764648,10.0666669209798,11.566666666666668,8.825000000000001,9.508333333333333,-0.11267209630014868,-0.013636900813123316,0.08084617551618473,-1.9295917095780961,2.0113948121362766,3.1605444720002076
398,10000832,CA,FEDERAL,10.175000190734838,1.1750001907348384,10.3000001907349,8.80000019073486,10.1000003814697,11.566666666666668,8.825000000000001,9.508333333333333,-0.10442779056222193,-0.003719136710411918,0.08567282907411933,-1.8295916459997947,2.0780614152246555,3.193877932490107
399,10000833,CA,FEDERAL,10.091666698455821,1.0916666984558212,10.3000001907349,8.73333358764648,10.0,11.566666666666668,8.825000000000001,9.508333333333333,-0.10442779056222193,-0.013636900813123316,0.07119286840031526,-1.8295916459997947,2.0113948121362766,3.093877551020407
400,10000836,CA,STATE,14.808333476384474,5.808333476384474,15.8333330154419,13.3666667938232,13.3666667938232,11.566666666666668,8.825000000000001,9.508333333333333,0.3517567949692712,0.6756483427623127,0.5586830365366532,3.7037411787072045,6.644728018312995,6.460544344843607
401,10000838,CA,STATE,6.200000166893003,-2.7999998331069973,11.5,5.90000009536743,5.80000019073486,11.566666666666668,8.825000000000001,9.508333333333333,-0.00549620033089382,-0.43514230080302385,-0.5369631323502516,-0.6295918367346953,-0.8219386801427744,-1.1061222582447332
402,10000840,CA,STATE,15.200000047683725,6.200000047683725,15.8999996185303,13.8999996185303,13.8000001907349,11.566666666666668,8.825000000000001,9.508333333333333,0.3572529900585815,0.7549904555840141,0.6214293026379337,3.7704077817956048,7.178060843020096,6.893877741755308
403,10000841,CA,STATE,13.956250011920925,4.956250011920925,17.25,10.3499999046326,13.0250000953674,11.566666666666668,8.825000000000001,9.508333333333333,0.4685510782086872,0.22686905602124435,0.5092100216893299,5.120408163265305,3.628061129122396,6.118877646387807
404,10000844,CA,STATE,13.700000047683725,4.700000047683725,17.5,10.1999998092651,12.8999996185303,11.566666666666668,8.825000000000001,9.508333333333333,0.4891618294495385,0.20455405132141122,0.49111007084707853,5.370408163265305,3.478061033754895,5.993877169550707
405,10000847,CA,STATE,13.100000023841858,4.100000023841858,17.9499998092651,9.65000009536743,12.75,11.566666666666668,8.825000000000001,9.508333333333333,0.5262611659583127,0.12273246200532527,0.469390267927502,5.820407972530406,2.9280613198572256,5.843877551020407
406,10000850,CA,STATE,14.462499976158151,5.462499976158151,16.5,10.3499999046326,13.1999998092651,11.566666666666668,8.825000000000001,9.508333333333333,0.4067188244861331,0.22686905602124435,0.5345498147773539,4.370408163265305,3.628061129122396,6.2938773602855065
407,10000851,CA,STATE,14.425000190734876,5.425000190734876,16.5,10.3000001907349,13.1999998092651,11.566666666666668,8.825000000000001,9.508333333333333,0.4067188244861331,0.21943076841293382,0.5345498147773539,4.370408163265305,3.5780614152246963,6.2938773602855065
408,10000852,CA,STATE,9.050000071525558,0.05000007152555774,7.19999980926514,6.90000009536743,8.25,11.566666666666668,8.825000000000001,9.508333333333333,-0.360001137398292,-0.2863756973874641,-0.182205476753349,-4.929592027469555,0.17806131985722562,1.343877551020407
409,10000855,CA,STATE,6.599999964237212,-2.4000000357627878,6.5,4.90000009536743,6.04999995231628,11.566666666666668,8.825000000000001,9.508333333333333,-0.41771122514792075,-0.5839089042185837,-0.500763403279656,-5.629591836734695,-1.8219386801427744,-0.8561224966633132
410,10000856,CA,STATE,10.60000014305114,1.6000001430511404,15.1999998092651,9.30000019073486,9.5,11.566666666666668,8.825000000000001,9.508333333333333,0.29954290230894776,0.07066416499736797,-0.0012066587864459518,3.070407972530404,2.5780614152246555,2.593877551020407
411,10000857,CA,STATE,10.90000003576278,1.9000000357627798,15.3499999046326,9.625,9.82500004768372,11.566666666666668,8.825000000000001,9.508333333333333,0.3119093609158419,0.11901328273244766,0.04585304078950631,3.220408067897905,2.9030612244897958,2.9188775987041264
412,10000858,CA,STATE,6.412500023841858,-2.587499976158142,11.1000003814697,6.09999990463257,5.75,11.566666666666668,8.825000000000001,9.508333333333333,-0.03847337086674761,-0.4053890084948891,-0.544203112687155,-1.0295914552649954,-0.6219388708776341,-1.156122448979593
413,10000861,CA,STATE,5.312500059604645,-3.6874999403953552,9.41666634877523,4.78333346048991,5.48333334922791,11.566666666666668,8.825000000000001,9.508333333333333,-0.177252486879247,-0.6012650032212355,-0.5828161915519081,-2.712925487959465,-1.9386053150202942,-1.4227890997516832
414,10000863,CA,FEDERAL,6.175000011920927,-2.824999988079073,7.14999985694885,4.90000009536743,5.64999985694885,11.566666666666668,8.825000000000001,9.508333333333333,-0.36412328371527397,-0.5839089042185837,-0.5586830388381786,-4.9795919797858454,-1.8219386801427744,-1.256122592030743
415,10000864,CA,FEDERAL,5.937499940395354,-3.0625000596046457,7.14999985694885,4.75,5.39999985694885,11.566666666666668,8.825000000000001,9.508333333333333,-0.36412328371527397,-0.6062239089184062,-0.5948828024315592,-4.9795919797858454,-1.9719387755102042,-1.506122592030743
416,10000867,CA,FEDERAL,6.125,-2.875,7.19999980926514,4.90000009536743,5.59999990463257,11.566666666666668,8.825000000000001,9.508333333333333,-0.360001137398292,-0.5839089042185837,-0.5659229846522971,-4.929592027469555,-1.8219386801427744,-1.3061225443470228
417,10000869,CA,STATE,11.850000143051124,2.8500001430511244,13.6000003814697,10.6000003814697,10.1999998092651,11.566666666666668,8.825000000000001,9.508333333333333,0.16763414154176587,0.26406077781257,0.10015265165678651,1.4704085447350046,3.8780616059594957,3.2938773602855065
418,10000871,CA,FEDERAL,11.625,2.625,11.6000003814697,10.1000003814697,10.8999996185303,11.566666666666668,8.825000000000001,9.508333333333333,0.002748131614955083,0.1896774761047901,0.20151196210003364,-0.5295914552649954,3.3780616059594957,3.993877169550707
419,10000874,CA,FEDERAL,11.625,2.625,11.6000003814697,10.1000003814697,10.8999996185303,11.566666666666668,8.825000000000001,9.508333333333333,0.002748131614955083,0.1896774761047901,0.20151196210003364,-0.5295914552649954,3.3780616059594957,3.993877169550707
420,10000877,CA,STATE,6.075000047683715,-2.924999952316285,9.0,5.69999980926514,5.30000019073486,11.566666666666668,8.825000000000001,9.508333333333333,-0.21160371273940728,-0.46489566404860166,-0.6093626595370129,-3.1295918367346953,-1.021938966245064,-1.6061222582447332
421,10000878,CA,STATE,8.049999952316284,-0.9500000476837158,11.3999996185303,7.19999980926514,7.5,11.566666666666668,8.825000000000001,9.508333333333333,-0.013740532276742722,-0.241745758925262,-0.2908047675334908,-0.7295922182043952,0.478061033754936,0.5938775510204071
422,10000879,CA,STATE,7.15000009536743,-1.8499999046325701,11.1999998092651,7.09999990463257,6.30000019073486,11.566666666666668,8.825000000000001,9.508333333333333,-0.030229117544673792,-0.2566224050793294,-0.46456360516349043,-0.9295920274695959,0.3780611291223659,-0.6061222582447332
423,10000887,CA,FEDERAL,10.825000047683726,1.8250000476837265,11.5,9.69999980926514,9.80000019073486,11.566666666666668,8.825000000000001,9.508333333333333,-0.00549620033089382,0.1301707496136374,0.042233085143838105,-0.6295918367346953,2.978061033754936,2.893877741755267
424,10000892,CA,FEDERAL,13.75,4.75,14.5,12.3999996185303,13.1000003814697,11.566666666666668,8.825000000000001,9.508333333333333,0.24183281455932235,0.5318405504606745,0.5200699921946866,2.3704081632653047,5.678060843020096,6.193877932490107
425,10000901,CA,STATE,5.787499964237212,-3.2125000357627878,6.90000009536743,5.09999990463257,5.04999995231628,11.566666666666668,8.825000000000001,9.508333333333333,-0.38473401530018114,-0.5541556119104489,-0.6455624576531784,-5.2295917413672655,-1.621938870877634,-1.8561224966633132
426,10000902,CA,STATE,4.924999952316285,-4.075000047683715,7.30000019073486,4.09999990463257,4.40000009536743,11.566666666666668,8.825000000000001,9.508333333333333,-0.3517568054524415,-0.7029222153260087,-0.7396818222822967,-4.829591645999836,-2.621938870877634,-2.506122353612163
