,FACILITYID,STATE,TYPE,pm25_2019_2022_mean,delta_from_naaqs,pm25_1998,pm25_2019,pm25_2022
98,10000203,TX,STATE,6.231249988079073,-2.768750011920927,15.2000000476837,5.97499990463257,6.94999992847443
99,10000204,TX,STATE,7.574999928474428,-1.425000071525572,12.3999996185303,7.69999980926514,7.5
100,10000205,TX,STATE,7.712499976158139,-1.2875000238418606,12.8500003814697,7.65000009536743,7.79999995231628
101,10000206,TX,STATE,7.008333325386047,-1.9916666746139526,12.766666730245,6.93333339691162,7.03333330154419
102,10000208,TX,STATE,7.124999880790712,-1.8750001192092878,12.0,7.09999990463257,7.09999990463257
103,10000209,TX,STATE,7.950000047683718,-1.0499999523162824,12.6999998092651,7.69999980926514,8.10000038146973
104,10000210,TX,STATE,7.800000071525572,-1.199999928474428,12.8000001907349,7.59999990463257,7.90000009536743
105,10000211,TX,STATE,7.7750000953674325,-1.2249999046325675,12.8000001907349,7.59999990463257,7.85000014305115
106,10000212,TX,STATE,7.8999998569488525,-1.1000001430511475,13.0,7.69999980926514,8.0
107,10000213,TX,STATE,7.59999990463257,-1.4000000953674299,12.0,7.5,7.69999980926514
108,10000215,TX,STATE,7.57499998807907,-1.4250000119209298,12.7999997138977,7.45000004768372,7.64999985694885
109,10000216,TX,STATE,6.8062500357627895,-2.1937499642372105,12.7250001430511,6.82500004768372,6.82500004768372
110,10000219,TX,FEDERAL,6.474999964237215,-2.525000035762785,12.3499999046326,6.59999990463257,6.5
111,10000220,TX,STATE,6.768750011920928,-2.231249988079072,12.9250001907349,6.85000014305115,6.67499995231628
112,10000224,TX,STATE,7.65000009536743,-1.3499999046325701,13.3000001907349,7.40000009536743,7.80000019073486
113,10000225,TX,STATE,7.274999976158142,-1.725000023841858,11.6000003814697,7.09999990463257,7.40000009536743
114,10000226,TX,FEDERAL,6.291666626930238,-2.7083333730697623,11.4333333969116,6.33333333333333,6.23333326975505
115,10000228,TX,STATE,6.974999964237213,-2.025000035762787,11.9499998092651,7.04999995231628,6.90000009536743
116,10000229,TX,STATE,8.225000063578287,-0.7749999364217128,14.1000000635783,8.06666660308838,8.33333333333333
117,10000234,TX,STATE,8.09166669845581,-0.9083333015441895,14.266666730245,7.96666685740153,8.26666641235352
118,10000237,TX,STATE,7.0,-2.0,11.0,7.09999990463257,7.0
119,10000238,TX,STATE,7.049999952316284,-1.9500000476837158,11.0,7.09999990463257,7.09999990463257
120,10000241,TX,STATE,6.58124992251396,-2.41875007748604,12.2250001430511,6.40000009536743,6.64999985694885
121,10000242,TX,STATE,6.499999940395352,-2.5000000596046483,12.1000003814697,6.29999995231628,6.59999990463257
122,10000243,TX,STATE,6.812499940395355,-2.1875000596046448,12.4499998092651,6.5,6.94999980926514
123,10000244,TX,STATE,6.40000009536743,-2.59999990463257,12.3000001907349,6.30000019073486,6.5
124,10000245,TX,STATE,6.69999998807907,-2.30000001192093,12.1500000953674,6.5,6.79999995231628
125,10000246,TX,STATE,7.03333330154419,-1.9666666984558097,12.6666666666667,6.83333349227905,7.16666650772095
126,10000247,TX,STATE,6.200000017881395,-2.799999982118605,7.45000004768372,6.09999990463257,6.25000011920929
127,10000248,TX,STATE,6.887500047683715,-2.112499952316285,12.0500001907349,6.80000019073486,6.95000004768372
128,10000252,TX,STATE,7.350000023841857,-1.649999976158143,12.8999996185303,7.59999990463257,6.80000019073486
129,10000257,OR,STATE,5.99999996026357,-3.00000003973643,5.63333320617676,4.86666679382324,4.73333326975505
130,10000258,NV,STATE,5.4375,-3.5625,3.20000004768372,4.25,4.95000004768372
131,10000260,NV,STATE,10.35000002384188,1.3500000238418792,8.39999961853027,6.59999990463257,8.69999980926514
132,10000261,NV,STATE,8.325000047683718,-0.6749999523162824,7.19999980926514,7.19999980926514,8.60000038146973
133,10000262,MN,STATE,6.125,-2.875,10.5,5.80000019073486,5.59999990463257
134,10000263,MN,FEDERAL,6.062499940395358,-2.937500059604642,10.8499999046326,5.69999980926514,5.69999980926514
135,10000264,MI,STATE,4.366666654745737,-4.633333345254263,6.69999980926514,3.83333341280619,4.03333330154419
136,10000267,MI,STATE,5.637499988079073,-3.362500011920927,10.5,5.20000004768372,5.34999990463257
137,10000269,MI,STATE,7.149999856948852,-1.8500001430511483,12.0999999046326,6.69999980926514,7.14999985694885
138,10000272,MI,STATE,6.675000011920931,-2.3249999880790693,13.0500001907349,6.35000014305115,6.5
139,10000273,MI,STATE,6.600000023841858,-2.399999976158142,13.0,6.30000019073486,6.40000009536743
140,10000274,MI,STATE,8.143749952316284,-0.8562500476837158,13.0,7.75,8.22499990463257
141,10000275,MI,FEDERAL,7.587500035762787,-1.4124999642372131,13.75,7.35000014305115,7.5
142,10000277,MI,STATE,7.250000059604645,-1.7499999403953552,12.1499998569489,6.92500007152557,7.25
143,10000278,MI,STATE,7.200000047683715,-1.799999952316285,12.1999998092651,6.90000009536743,7.19999980926514
144,10000281,MA,STATE,6.050000071525572,-2.949999928474428,11.5,5.5,5.90000009536743
145,10000282,MA,STATE,6.500000119209288,-2.4999998807907122,11.6999998092651,5.90000009536743,6.40000009536743
146,10000283,GA,STATE,7.049999952316284,-1.9500000476837158,18.0500001907349,7.19999980926514,7.09999990463257
147,10000284,GA,STATE,7.374999880790712,-1.6250001192092878,17.0,7.69999980926514,7.40000009536743
148,10000285,GA,FEDERAL,8.83333333333333,-0.16666666666666963,18.7333329518636,9.03333346048991,8.73333326975504
149,10000292,GA,STATE,8.974999904632568,-0.02500009536743164,19.0,9.10000038146973,8.89999961853027
150,10000296,GA,STATE,7.699999928474428,-1.300000071525572,16.5,8.19999980926514,7.59999990463257
151,10000297,GA,STATE,6.8500001430511475,-2.1499998569488525,15.6500000953674,6.90000009536743,6.85000014305115
152,10000298,GA,STATE,7.362499982118607,-1.6375000178813934,16.025000333786,7.52499997615814,7.35000002384186
153,10000303,GA,STATE,6.75,-2.25,16.6000003814697,6.90000009536743,6.59999990463257
154,10000304,GA,STATE,8.075000047683716,-0.9249999523162842,18.6000003814697,8.5,7.90000009536743
155,10000307,GA,STATE,7.012499988079069,-1.9875000119209307,17.0500001907349,7.14999985694885,6.90000009536743
156,10000308,GA,STATE,6.950000047683715,-2.049999952316285,15.8999996185303,7.30000019073486,6.69999980926514
157,10000309,GA,STATE,6.950000047683715,-2.049999952316285,15.3000001907349,7.0,6.80000019073486
158,10000310,GA,STATE,7.081250011920931,-1.9187499880790693,16.3000001907349,7.32500004768372,6.875
159,10000313,GA,STATE,7.9750001430511475,-1.0249998569488525,15.3999996185303,8.10000038146973,8.0
160,10000314,GA,STATE,8.274999856948853,-0.7250001430511475,15.3999996185303,8.19999980926514,8.39999961853027
161,10000315,GA,FEDERAL,7.108333349227905,-1.8916666507720947,17.3666667938232,7.36666679382324,7.0
162,10000316,GA,STATE,7.137500107288361,-1.8624998927116394,16.7999992370605,7.35000014305115,7.0
163,10000318,GA,STATE,7.1875,-1.8125,17.6499996185303,7.34999990463257,7.09999990463257
164,10000319,GA,FEDERAL,7.087500035762788,-1.9124999642372122,15.5999999046326,7.09999990463257,7.04999995231628
165,10000320,GA,FEDERAL,7.02500009536743,-1.9749999046325701,15.5,7.0,7.0
166,10000323,GA,STATE,7.600000023841858,-1.399999976158142,16.6000003814697,7.69999980926514,7.59999990463257
167,10000325,GA,STATE,7.825000047683715,-1.174999952316285,17.0500001907349,8.05000019073486,7.70000004768372
168,10000327,GA,FEDERAL,6.837500095367435,-2.162499904632565,14.3499999046326,6.70000004768372,6.95000004768372
169,10000328,GA,STATE,7.787500023841858,-1.212499976158142,16.9499998092651,7.79999995231628,7.85000014305115
170,10000329,GA,STATE,8.025000095367432,-0.9749999046325684,17.1000003814697,8.0,8.10000038146973
171,10000330,FL,FEDERAL,7.5,-1.5,13.8000001907349,7.40000009536743,7.30000019073486
172,10000332,FL,STATE,7.02500009536743,-1.9749999046325701,13.6000003814697,7.0,6.90000009536743
173,10000333,FL,STATE,6.975000083446505,-2.0249999165534946,13.5,6.95000004768372,6.85000014305115
174,10000334,FL,STATE,7.574999988079073,-1.4250000119209272,14.5999999046326,7.5,7.44999980926514
175,10000335,FL,STATE,8.000000059604645,-0.9999999403953552,14.6999998092651,7.85000014305115,7.90000009536743
176,10000336,FL,STATE,7.700000047683715,-1.299999952316285,13.6999998092651,7.5,7.55000019073486
177,10000337,FL,STATE,7.583333373069763,-1.4166666269302368,13.766666730245,7.40000009536743,7.40000009536743
178,10000338,FL,FEDERAL,7.462500035762785,-1.537499964237215,13.8000001907349,7.29999995231628,7.30000019073486
179,10000339,FL,STATE,8.325000286102298,-0.6749997138977015,12.6000003814697,8.10000038146973,8.10000038146973
180,10000345,FL,STATE,7.675000071525572,-1.324999928474428,13.3000001907349,7.40000009536743,7.5
181,10000356,FL,STATE,7.8874999880790675,-1.1125000119209325,13.8499999046326,7.79999995231628,7.79999995231628
182,10000357,FL,STATE,7.862500131130218,-1.1374998688697824,13.7000002861023,7.85000014305115,7.80000019073486
183,10000360,FL,STATE,8.025000095367433,-0.9749999046325666,13.6500000953674,8.00000023841858,7.90000009536743
184,10000361,FL,STATE,8.100000143051147,-0.8999998569488525,13.6999998092651,8.10000038146973,8.0
185,10000365,FL,STATE,7.737500011920927,-1.2624999880790728,13.2750000953674,7.54999995231628,7.72499990463257
186,10000368,FL,STATE,7.712499976158143,-1.287500023841857,13.25,7.54999995231628,7.69999980926514
187,10000369,FL,STATE,7.77500009536743,-1.2249999046325701,13.5,7.5,7.75
188,10000370,FL,STATE,8.362500071525572,-0.637499928474428,14.0,8.09999990463257,8.40000009536743
189,10000374,FL,STATE,7.575000047683714,-1.424999952316286,13.8000001907349,7.30000019073486,7.59999990463257
190,10000375,FL,FEDERAL,7.924999952316285,-1.075000047683715,14.1999998092651,7.59999990463257,8.0
191,10000378,FL,STATE,7.018749952316282,-1.9812500476837176,13.6749999523163,6.79999995231628,7.02499985694885
192,10000381,FL,STATE,6.55833335717519,-2.44166664282481,13.9666665395101,6.5,6.5
193,10000382,FL,STATE,6.649999976158142,-2.350000023841858,14.0,6.59999990463257,6.59999990463257
194,10000384,FL,STATE,7.287500023841861,-1.7124999761581394,15.2000002861023,7.19999980926514,7.35000014305115
195,10000385,FL,STATE,7.25,-1.75,15.2000002861023,7.19999980926514,7.30000019073486
196,10000386,FL,STATE,7.25,-1.75,15.2000002861023,7.19999980926514,7.30000019073486
197,10000387,FL,STATE,7.52500009536743,-1.4749999046325701,12.6000003814697,7.30000019073486,7.40000009536743
198,10000388,FL,STATE,7.587500095367435,-1.4124999046325648,12.6500000953674,7.35000014305115,7.45000004768372
199,10000391,FL,STATE,7.674999952316285,-1.325000047683715,12.3000001907349,7.59999990463257,7.5
200,10000392,FL,STATE,7.662499964237212,-1.3375000357627878,12.3499999046326,7.54999995231628,7.5
201,10000393,FL,STATE,7.175000071525575,-1.8249999284744254,14.5500001907349,7.20000004768372,7.20000004768372
202,10000394,FL,STATE,7.350000143051146,-1.6499998569488543,14.6000003814697,7.40000009536743,7.40000009536743
203,10000395,FL,STATE,7.1916668017705305,-1.8083331982294695,14.4333333969116,7.20000012715658,7.23333342870076
204,10000396,FL,STATE,7.0,-2.0,14.5,7.0,7.0
205,10000400,FL,STATE,6.800000071525572,-2.199999928474428,14.8999996185303,6.5,7.0
206,10000402,FL,STATE,7.375000119209288,-1.6249998807907122,13.6999998092651,7.30000019073486,7.5
207,10000403,FL,STATE,7.3375000953674325,-1.6624999046325675,13.7999997138977,7.25,7.45000004768372
208,10000405,FL,STATE,6.90000009536743,-2.09999990463257,14.8999996185303,6.90000009536743,6.90000009536743
209,10000407,FL,STATE,7.8250001668930045,-1.1749998331069955,14.3000001907349,7.59999990463257,7.80000019073486
210,10000409,FL,STATE,7.450000047683716,-1.5499999523162842,14.8999996185303,7.40000009536743,7.40000009536743
211,10000410,FL,STATE,7.412500083446503,-1.5874999165534973,14.9499998092651,7.40000009536743,7.35000014305115
212,10000411,FL,STATE,6.874999880790713,-2.125000119209287,12.6999998092651,6.69999980926514,6.69999980926514
213,10000412,FL,STATE,6.887499928474427,-2.112500071525573,12.5999999046326,6.75,6.69999980926514
214,10000413,FL,STATE,7.87500011920929,-1.1249998807907096,13.6999998092651,7.40000009536743,7.80000019073486
215,10000414,FL,STATE,6.624999880790713,-2.375000119209287,14.0,6.59999990463257,6.69999980926514
216,10000416,FL,STATE,7.137499988079072,-1.862500011920928,13.8999996185303,7.14999985694885,7.20000004768372
217,10000417,FL,STATE,7.325000047683716,-1.6749999523162842,13.8000001907349,7.30000019073486,7.40000009536743
218,10000418,FL,STATE,6.8499999046325675,-2.1500000953674325,14.1000001430511,6.77499997615814,6.94999980926514
219,10000419,FL,STATE,6.8499999046325675,-2.1500000953674325,14.1500000953674,6.75,6.94999980926514
220,10000420,FL,STATE,7.124999880790713,-1.8750001192092869,14.1000003814697,7.09999990463257,7.19999980926514
221,10000422,FL,STATE,7.937500059604645,-1.0624999403953552,15.2999997138977,7.40000009536743,7.95000004768372
222,10000424,FL,STATE,7.44999998807907,-1.5500000119209298,13.5,7.45000004768372,7.54999995231628
223,10000426,FL,STATE,7.487499952316284,-1.5125000476837158,13.9000000953674,7.45000004768372,7.59999990463257
224,10000428,FL,STATE,6.9124999046325675,-2.0875000953674325,14.7000002861023,7.04999995231628,6.89999985694885
225,10000429,FL,STATE,7.074999928474428,-1.925000071525572,14.8000001907349,7.19999980926514,7.09999990463257
226,10000430,FL,STATE,7.625,-1.375,12.8999996185303,7.69999980926514,7.59999990463257
227,10000432,FL,STATE,7.112500011920927,-1.8874999880790728,14.5500001907349,7.20000004768372,7.15000009536743
228,10000433,FL,STATE,7.25,-1.75,14.6000003814697,7.40000009536743,7.30000019073486
229,10000437,FL,STATE,6.375,-2.625,13.5,6.43333339691162,6.30000003178914
230,10000438,FL,STATE,6.38749998807907,-2.61250001192093,13.5,6.45000004768372,6.29999995231628
231,10000440,FL,STATE,6.61250001192093,-2.38749998807907,13.75,6.70000004768372,6.54999995231628
232,10000441,FL,STATE,6.825000047683715,-2.174999952316285,13.8000001907349,6.80000019073486,6.80000019073486
